Data,Organisation unit,Value
% of breast feeding initiated within 1 hour by CSBA,Bagerhat District,92.3
% of breast feeding initiated within 1 hour by CSBA,Bandarban District,81.5
% of breast feeding initiated within 1 hour by CSBA,Barguna District,95.6
% of breast feeding initiated within 1 hour by CSBA,Barishal District,80.2
% of breast feeding initiated within 1 hour by CSBA,Bhola District,95.4
% of breast feeding initiated within 1 hour by CSBA,Bogura District,88.3
% of breast feeding initiated within 1 hour by CSBA,Brahmanbaria District,94.6
% of breast feeding initiated within 1 hour by CSBA,Chandpur District,92.0
% of breast feeding initiated within 1 hour by CSBA,Chapai Nababganj District,28.4
% of breast feeding initiated within 1 hour by CSBA,Chattogram District,68.4
% of breast feeding initiated within 1 hour by CSBA,Chuadanga District,72.8
% of breast feeding initiated within 1 hour by CSBA,Coxs Bazar District,83.5
% of breast feeding initiated within 1 hour by CSBA,Cumilla District,88.1
% of breast feeding initiated within 1 hour by CSBA,Dhaka District,73.3
% of breast feeding initiated within 1 hour by CSBA,Dinajpur District,78.5
% of breast feeding initiated within 1 hour by CSBA,Faridpur District,68.1
% of breast feeding initiated within 1 hour by CSBA,Feni District,154.4
% of breast feeding initiated within 1 hour by CSBA,Gaibandha District,89.4
% of breast feeding initiated within 1 hour by CSBA,Gazipur District,81.8
% of breast feeding initiated within 1 hour by CSBA,Gopalganj District,61.6
% of breast feeding initiated within 1 hour by CSBA,Habiganj District,70.7
% of breast feeding initiated within 1 hour by CSBA,Jamalpur District,96.6
% of breast feeding initiated within 1 hour by CSBA,Jashore District,97.1
% of breast feeding initiated within 1 hour by CSBA,Jhalokati District,88.9
% of breast feeding initiated within 1 hour by CSBA,Jhenaidaha District,92.8
% of breast feeding initiated within 1 hour by CSBA,Joypurhat District,123.1
% of breast feeding initiated within 1 hour by CSBA,Khagrachhari District,89.3
% of breast feeding initiated within 1 hour by CSBA,Khulna District,88.0
% of breast feeding initiated within 1 hour by CSBA,Kishoreganj District,94.6
% of breast feeding initiated within 1 hour by CSBA,Kurigram District,74.9
% of breast feeding initiated within 1 hour by CSBA,Kustia District,96.9
% of breast feeding initiated within 1 hour by CSBA,Laksmipur District,96.0
% of breast feeding initiated within 1 hour by CSBA,Lalmonirhat District,93.3
% of breast feeding initiated within 1 hour by CSBA,Madaripur District,64.4
% of breast feeding initiated within 1 hour by CSBA,Magura District,101.9
% of breast feeding initiated within 1 hour by CSBA,Manikganj District,95.8
% of breast feeding initiated within 1 hour by CSBA,Maulavi Bazar District,94.2
% of breast feeding initiated within 1 hour by CSBA,Meherpur District,76.2
% of breast feeding initiated within 1 hour by CSBA,Munshiganj District,84.8
% of breast feeding initiated within 1 hour by CSBA,Mymensingh District,91.8
% of breast feeding initiated within 1 hour by CSBA,Naogaon District,93.2
% of breast feeding initiated within 1 hour by CSBA,Narail District,93.4
% of breast feeding initiated within 1 hour by CSBA,Narayanganj District,93.9
% of breast feeding initiated within 1 hour by CSBA,Narshingdi District,81.1
% of breast feeding initiated within 1 hour by CSBA,Natore District,90.4
% of breast feeding initiated within 1 hour by CSBA,Netrokona District,83.9
% of breast feeding initiated within 1 hour by CSBA,Nilphamari District,74.4
% of breast feeding initiated within 1 hour by CSBA,Noakhali District,93.7
% of breast feeding initiated within 1 hour by CSBA,Pabna District,106.3
% of breast feeding initiated within 1 hour by CSBA,Panchagarh District,85.3
% of breast feeding initiated within 1 hour by CSBA,Patuakhali District,91.1
% of breast feeding initiated within 1 hour by CSBA,Pirojpur District,195.1
% of breast feeding initiated within 1 hour by CSBA,Rajbari District,90.3
% of breast feeding initiated within 1 hour by CSBA,Rajshahi District,81.2
% of breast feeding initiated within 1 hour by CSBA,Rangamati District,95.5
% of breast feeding initiated within 1 hour by CSBA,Rangpur District,75.3
% of breast feeding initiated within 1 hour by CSBA,Satkhira District,85.9
% of breast feeding initiated within 1 hour by CSBA,Shariatpur District,83.8
% of breast feeding initiated within 1 hour by CSBA,Sherpur District,90.0
% of breast feeding initiated within 1 hour by CSBA,Sirajganj District,93.8
% of breast feeding initiated within 1 hour by CSBA,Sunamganj District,96.0
% of breast feeding initiated within 1 hour by CSBA,Sylhet District,93.1
% of breast feeding initiated within 1 hour by CSBA,Tangail District,88.5
% of breast feeding initiated within 1 hour by CSBA,Thakurgaon District,72.6
% of neonatal death reported individually,Bagerhat District,1537.5
% of neonatal death reported individually,Bandarban District,328.6
% of neonatal death reported individually,Barguna District,284.3
% of neonatal death reported individually,Barishal District,857.1
% of neonatal death reported individually,Bhola District,4752.9
% of neonatal death reported individually,Bogura District,299.8
% of neonatal death reported individually,Brahmanbaria District,294.8
% of neonatal death reported individually,Chandpur District,16200.0
% of neonatal death reported individually,Chapai Nababganj District,551.0
% of neonatal death reported individually,Chattogram District,140.0
% of neonatal death reported individually,Chuadanga District,6028.6
% of neonatal death reported individually,Coxs Bazar District,3847.1
% of neonatal death reported individually,Cumilla District,74.8
% of neonatal death reported individually,Dhaka District,455.6
% of neonatal death reported individually,Dinajpur District,107.3
% of neonatal death reported individually,Faridpur District,658.1
% of neonatal death reported individually,Gaibandha District,160.3
% of neonatal death reported individually,Gazipur District,486.4
% of neonatal death reported individually,Gopalganj District,1671.8
% of neonatal death reported individually,Habiganj District,171.5
% of neonatal death reported individually,Jamalpur District,57.1
% of neonatal death reported individually,Jashore District,4105.7
% of neonatal death reported individually,Jhalokati District,7100.0
% of neonatal death reported individually,Jhenaidaha District,27050.0
% of neonatal death reported individually,Joypurhat District,727.3
% of neonatal death reported individually,Khagrachhari District,4837.5
% of neonatal death reported individually,Khulna District,694.7
% of neonatal death reported individually,Kishoreganj District,368.2
% of neonatal death reported individually,Kurigram District,485.6
% of neonatal death reported individually,Kustia District,1300.0
% of neonatal death reported individually,Laksmipur District,643.2
% of neonatal death reported individually,Lalmonirhat District,4300.0
% of neonatal death reported individually,Madaripur District,436.5
% of neonatal death reported individually,Magura District,4222.2
% of neonatal death reported individually,Manikganj District,98.8
% of neonatal death reported individually,Maulavi Bazar District,223.7
% of neonatal death reported individually,Meherpur District,2808.3
% of neonatal death reported individually,Munshiganj District,6900.0
% of neonatal death reported individually,Mymensingh District,68.5
% of neonatal death reported individually,Naogaon District,544.3
% of neonatal death reported individually,Narail District,288.2
% of neonatal death reported individually,Narayanganj District,2300.0
% of neonatal death reported individually,Narshingdi District,1747.1
% of neonatal death reported individually,Natore District,2228.6
