Data,Organisation unit,Value
dist_epi_Syringe (5 ml)_PreviousStock,Khulna District,556200.0
dist_epi_Vitamin A Capsule_received,Patuakhali District,67000.0
dist_epi_Voltage Stabilizer_irrepairable,Maulavi Bazar District,341.0
dist_epi_Syringe (5 ml)_PreviousStock,Coxs Bazar District,246800.0
dist_epi_Moni Flag_received,Panchagarh District,200.0
dist_epi_Child Report Book_received,Dhaka District,300.0
dist_epi_Voltage Stabilizer_irrepairable,Gopalganj District,0.0
dist_epi_MR vial_used,Bhola District,37370.0
dist_epi_PCV vial previous stock,Meherpur District,18700.0
dist_epi_Pentavalent_Vial_used,Noakhali District,555520.0
dist_epi_MR vial_received,Habiganj District,44700.0
dist_epi_MR_vial_PreviousStock,Magura District,39400.0
dist_epi_Syringe (0.05 ml)_damaged,Gopalganj District,0.0
dist_epi_TT_vial_PreviousStock,Brahmanbaria District,67345.0
dist_epi_TT Card_used,Laksmipur District,63500.0
dist_epi_PCV vial_used,Sunamganj District,110700.0
dist_epi_IPV vial_receive,Panchagarh District,1770.0
dist_epi_Child Card PreviousStock,Madaripur District,0.0
dist_epi_Deep freezer_irrepairable,Kishoreganj District,1.0
dist_epi_MR vial_received,Khagrachhari District,18900.0
dist_epi_OPV_vial_used,Tangail District,78340.0
dist_epi_Tally Book (child)_used,Pirojpur District,289.0
dist_epi_Vaccine carrier 4 ice pack_functional,Mymensingh District,8781.0
dist_epi_Carry bag_available stock,Gopalganj District,663.0
dist_epi_Deep freezer_functional,Lalmonirhat District,140.0
dist_epi_Syringe (0.5 ml)_PreviousStock,Jhalokati District,9600.0
dist_epi_OPV_vial_PreviousStock,Thakurgaon District,52000.0
dist_epi_TT vial_received,Barguna District,18300.0
dist_epi_OPV_vial_damaged,Panchagarh District,0.0
dist_epi_IPV vial previous stock,Rajshahi District,5326.0
dist_epi_BCG_diluent_damaged,Satkhira District,900.0
dist_epi_Tally Book (child)_used,Natore District,269.0
dist_epi_Vaccine carrier 4 ice pack_repairable,Shariatpur District,0.0
dist_epi_Syringe (0.05 ml)_received,Faridpur District,21000.0
dist_epi_Moni Flag_damaged,Madaripur District,0.0
dist_epi_TT vial_damaged,Manikganj District,0.0
dist_epi_Deep freezer_functional,Bhola District,150.0
dist_epi_Vaccine carrier 2 ice pack_irrepairable,Rajbari District,57.0
dist_epi_Syringe (3 ml)_PreviousStock,Thakurgaon District,24720.0
dist_epi_Vaccine carrier 2 ice pack_irrepairable,Pabna District,276.0
dist_epi_ILR_Irrepairable,Cumilla District,64.0
dist_epi_Syringe (5 ml)_used,Brahmanbaria District,38300.0
dist_epi_MR_vial_PreviousStock,Madaripur District,13600.0
dist_epi_Tally Book (Women)_received,Coxs Bazar District,320.0
dist_epi_Women Report Book_PreviousStock,Bogura District,696.0
dist_epi_Women Report Book_PreviousStock,Feni District,20.0
dist_epi_MR vial_used,Lalmonirhat District,24750.0
dist_epi_Voltage Stabilizer_repairable,Habiganj District,18.0
dist_epi_Moni Flag_received,Rangpur District,0.0
dist_epi_Syringe (5 ml)_PreviousStock,Sherpur District,205800.0
dist_epi_Tally Book (Women)_received,Khulna District,480.0
dist_epi_Syringe (0.05 ml)_PreviousStock,Faridpur District,5300.0
dist_epi_Child Card PreviousStock,Magura District,77750.0
dist_epi_Safety Box_received,Panchagarh District,4000.0
dist_epi_Soap Box_available stock,Mymensingh District,10606.0
dist_epi_MR Diluent_received,Jashore District,46800.0
dist_epi_Syringe (0.5 ml)_used,Brahmanbaria District,1049600.0
dist_epi_Vaccine carrier 1 ice pack_repairable,Netrokona District,106.0
dist_epi_Vaccine carrier 2 ice pack_functional,Bogura District,1320.0
dist_epi_Child Card_received,Satkhira District,20000.0
dist_epi_Vaccine carrier 2 ice pack_repairable,Rajbari District,394.0
dist_epi_Vaccine carrier 2 ice pack_functional,Feni District,0.0
dist_epi_Child Report Book_used,Chattogram District,910.0
dist_epi_IPV vial_used,Nilphamari District,3610.0
dist_epi_MR Diluent_damaged,Pabna District,0.0
dist_epi_TT Card_used,Sunamganj District,51500.0
dist_epi_Vaccine carrier 2 ice pack_repairable,Pabna District,68.0
dist_epi_Tally Book (child)_received,Shariatpur District,300.0
dist_epi_Tally Book (Women)_received,Sherpur District,300.0
dist_epi_PCV vial previous stock,Gazipur District,90300.0
dist_epi_Syringe (3 ml)_damaged,Naogaon District,0.0
dist_epi_Vaccine carrier 1 ice pack_irrepairable,Narail District,0.0
dist_epi_Tally Book (child)_used,Bhola District,533.0
dist_epi_MR_vial_PreviousStock,Chandpur District,46200.0
dist_epi_OPV_vial_received,Rangamati District,16000.0
dist_epi_Fridge Tag Temperature chart receive,Dinajpur District,0.0
dist_epi_Soap Box_available stock,Tangail District,6045.0
dist_epi_Women register_received,Madaripur District,225.0
dist_epi_Vaccine carrier 2 ice pack_irrepairable,Mymensingh District,890.0
