Data,Organisation unit,Value
No. of sanctioned beds,Bhariab Upazila,100.0
Average length of stay,Tarash Upazila,4.2
Bed occupancy rate,Sreepur Upazila,142.0
No. of sanctioned beds,Sandwip Upazila,62.0
Bed occupancy rate,Wazirpur Upazila,210.5
Average length of stay,Basail Upazila,4.5
Average length of stay,Sherpur Upazila,3.2
Bed occupancy rate,Bheramara Upazila,153.7
Bed occupancy rate,Sujanagar Upazila,198.2
Bed occupancy rate,Bhandaria Upazila,190.7
Bed occupancy rate,Mathbaria Upazila,196.3
Average length of stay,Derai Upazila,3.0
No. of sanctioned beds,Sapahar Upazila,100.0
Average length of stay,Mirzaganj Upazila,6.3
No. of sanctioned beds,Anowara Upazila,100.0
Average length of stay,Ulipur Upazila,5.6
No. of sanctioned beds,Nandigram Upazila,62.0
Average length of stay,Kathalia Upazila,10.7
Bed occupancy rate,Titas Upazila,198.9
Average length of stay,Rajnagar Upazila,4.1
Total patient days,Kaliganj SK Upazila,34868.0
Total patient days,Kaliganj GZ Upazila,30053.0
Average length of stay,Mohammadpur Upazila,4.2
No. of sanctioned beds,Charghat Upazila,100.0
Bed occupancy rate,Boalkhali Upazila,164.7
Total patient days,Meghna Upazila,5848.0
No. of sanctioned beds,Chitalmari Upazila,90.6
Total patient days,Pakundia Upazila,24290.0
Average length of stay,Saturia Upazila,3.9
Average length of stay,Muksudpur Upazila,4.4
Total patient days,Bishwambarpur Upazila,17080.0
Average length of stay,Brahman Para Upazila,5.1
Total patient days,Hatiya Upazila,35709.0
No. of sanctioned beds,Ramganj Upazila,62.0
No. of sanctioned beds,Amtali Upazila,160.0
No. of sanctioned beds,Raipura Upazila,62.0
Total patient days,Tongi Upazila,25586.0
Total patient days,Nawabganj DP Upazila,18367.0
No. of sanctioned beds,Lohagora Upazila,95.9
Total patient days,Kanaighat Upazila,16747.0
Total patient days,Ghior Upazila,26079.0
No. of sanctioned beds,Kamarkhanda Upazila,62.0
Bed occupancy rate,Thanchi Upazila,52.4
No. of sanctioned beds,Atgharia Upazila,62.0
Bed occupancy rate,Hathazari Upazila,152.1
Bed occupancy rate,Hakimpur Upazila,127.0
Bed occupancy rate,Dowara Bazar Upazila,102.6
Average length of stay,Betagi Upazila,8.0
Bed occupancy rate,Abhaynagar Upazila,229.1
Average length of stay,Madan Upazila,7.1
Bed occupancy rate,Bochaganj Upazila,110.3
Total patient days,Fulbari DP Upazila,22721.0
Bed occupancy rate,Dewanganj Upazila,137.4
Average length of stay,Dashmina Upazila,4.7
Bed occupancy rate,Dighinala Upazila,228.0
Bed occupancy rate,Parbatipur Upazila,180.4
Total patient days,Tungipara Upazila,15324.0
Bed occupancy rate,Saidpur Upazila,0.0
Total patient days,Nagarkanda Upazila,32267.0
Bed occupancy rate,Chandanaish Upazila,140.2
Total patient days,Mohanpur Upazila,21176.0
Total patient days,Pangsha Upazila,39064.0
No. of sanctioned beds,Paikgachha Upazila,102.5
Total patient days,Bakshiganj Upazila,22913.0
No. of sanctioned beds,Gangni Upazila,62.0
Average length of stay,Modhukhali Upazila,2.5
No. of sanctioned beds,Bhurungamari Upazila,62.0
Bed occupancy rate,Goalanda Ghat Upazila,156.6
Total patient days,Sakhipur Upazila,30694.0
Average length of stay,Dhanbari Upzila,0.0
Bed occupancy rate,Bandar Upazila,105.7
No. of sanctioned beds,Nagarpur Upazila,100.0
Bed occupancy rate,Gobindaganj Upazila,198.8
Total patient days,Bholahat Upazila,17249.0
Total patient days,Rani Nagar Upazila,17628.0
Total patient days,Kapasia Upazila,36085.0
No. of sanctioned beds,Baliakandi Upazila,92.1
Total patient days,Goalanda Ghat Upazila,29292.0
Bed occupancy rate,Jaldhaka Upazila,219.7
Average length of stay,Tongibari Upazila,4.0
Average length of stay,Sonaimuri Upazila,5.6
No. of sanctioned beds,Kutubdia Upazila,100.0
