Data,Organisation unit,Value
Number of people examined - Redness / Conjuctivitis,Saidpur Upazila,2135.0
Number of people examined - Watering/Dacryocystitis,Ulipur Upazila,8329.0
Number of people examined - Refractive error,Bagerhat Sadar Upazila,5362.0
Number of people examined - Others,Sirajganj Sadar Upazila,22986.0
Number of people examined - Redness / Conjuctivitis,Rangpur Sadar Upazila,2688.0
Number of people examined - Refractive error,Fultala Upazila,26768.0
Number of people examined - Watering/Dacryocystitis,Rangpur Sadar Upazila,1911.0
Number of people examined - Watering/Dacryocystitis,Fultala Upazila,2720.0
Number of people examined - Watering/Dacryocystitis,Saidpur Upazila,231.0
Number of people examined - Cataract,Sirajganj Sadar Upazila,3818.0
Number of people examined - Refractive error,Ulipur Upazila,27773.0
Number of people received spectacles,Bagerhat Sadar Upazila,1798.0
Number of people examined - Retinal disease,Ulipur Upazila,570.0
Number of people examined - Redness / Conjuctivitis,Fultala Upazila,4567.0
Number of people examined - Redness / Conjuctivitis,Gopalganj Sadar Upazila,10361.0
Number of people prescribed for spectacles,Saidpur Upazila,2343.0
Number of people received spectacles,Ulipur Upazila,16508.0
Number of people examined - Others,Saidpur Upazila,2639.0
Number of people examined - Retinal disease,Fultala Upazila,2187.0
Number of people examined - Glaucoma,Sirajganj Sadar Upazila,144.0
Number of people examined - Cataract,Rangpur Sadar Upazila,4211.0
Number of people examined - Refractive error,Saidpur Upazila,2343.0
Number of people prescribed for spectacles,Rajoir Upazila,1667.0
Number of people prescribed for spectacles,Ulipur Upazila,23950.0
Number of people examined - Glaucoma,Gopalganj Sadar Upazila,322.0
Number of people received spectacles,Saidpur Upazila,1578.0
Number of people examined - Watering/Dacryocystitis,Gopalganj Sadar Upazila,993.0
Number of people received spectacles,Rajoir Upazila,1012.0
Number of people examined - Redness / Conjuctivitis,Sirajganj Sadar Upazila,3168.0
Number of people examined - Refractive error,Gopalganj Sadar Upazila,10803.0
Number of people examined - Others,Gopalganj Sadar Upazila,14258.0
Number of people prescribed for spectacles,Fultala Upazila,24171.0
Number of people examined - Refractive error,Sirajganj Sadar Upazila,23709.0
Number of people prescribed for spectacles,Bagerhat Sadar Upazila,4712.0
Number of people examined - Others,Ulipur Upazila,15520.0
Number of people examined - Others,Bagerhat Sadar Upazila,7196.0
Number of people prescribed for spectacles,Gopalganj Sadar Upazila,12960.0
Number of people examined - Others,Fultala Upazila,18225.0
Number of people examined - Retinal disease,Saidpur Upazila,49.0
Number of people received spectacles,Sirajganj Sadar Upazila,8043.0
Number of people examined - Cataract,Bagerhat Sadar Upazila,426.0
Number of people examined - Cataract,Fultala Upazila,13527.0
Number of people examined - Glaucoma,Ulipur Upazila,380.0
Number of people examined - Watering/Dacryocystitis,Sirajganj Sadar Upazila,1643.0
Number of people examined - Retinal disease,Rangpur Sadar Upazila,4.0
Number of people examined - Retinal disease,Sirajganj Sadar Upazila,23.0
Number of people examined - Glaucoma,Fultala Upazila,1426.0
Number of people examined - Others,Rangpur Sadar Upazila,2856.0
Number of people examined - Cataract,Ulipur Upazila,4741.0
Number of people examined - Glaucoma,Saidpur Upazila,99.0
Number of people examined - Glaucoma,Rangpur Sadar Upazila,128.0
Number of people prescribed for spectacles,Rangpur Sadar Upazila,14342.0
Number of people examined - Refractive error,Rangpur Sadar Upazila,12286.0
Number of people examined - Cataract,Saidpur Upazila,563.0
Number of people received spectacles,Fultala Upazila,4735.0
Number of people examined - Cataract,Gopalganj Sadar Upazila,18494.0
Number of people examined - Watering/Dacryocystitis,Bagerhat Sadar Upazila,143.0
Number of people examined - Redness / Conjuctivitis,Ulipur Upazila,9136.0
Number of people received spectacles,Rangpur Sadar Upazila,5853.0
Number of people prescribed for spectacles,Sirajganj Sadar Upazila,21260.0
