Data,Organisation unit,Value
No. of mother received PNC 2 services at facility,Shariatpur District,1743.0
No. of cases with Puerperal Sepsis (Complication9),Natore District,3.0
No. of mother received PNC 2 services at facility,Kustia District,2112.0
No. of Maternal Deaths(MD),Netrokona District,14.0
No. of mother received PNC 1 services at facility,Sherpur District,8108.0
No. of mother received PNC 2 services at facility,Cumilla District,9091.0
No. of cases with non-specific Abortion (Complication7),Kishoreganj District,2519.0
No. of genital fistula repair Surgeries (OT),Manikganj District,12.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Dhaka District,135.0
No. of postpartum mother/ pregnant women referred out,Panchagarh District,262.0
No. of mother received PNC 1 services at facility,Kishoreganj District,25279.0
No. of cases with other Pregnancy/ Delivery related Complications,Gazipur District,882.0
Total No. of low birth weight babies ( less than 2500 ),Madaripur District,53.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Naogaon District,2027.0
No. of normal deliveries with AMTSL at facility level,Gazipur District,5394.0
No. of babies born with less than 2000 gm of weight,Barishal District,1213.0
Number of  3◦ /4◦ perineal tear repair surgery,Rajbari District,5.0
No. of cases with non-specific Abortion (Complication7),Sherpur District,297.0
No. of postpartum mother/ pregnant women referred out,Rangpur District,657.0
No. of cases with Septic Abortion (Complication6),Sylhet District,142.0
No. of women given birth between 24-34 completed gestational,Bandarban District,1.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Narshingdi District,12922.0
Number of  3◦ /4◦ perineal tear repair surgery,Rangpur District,30.0
No. of mother received PNC 1 services at facility,Coxs Bazar District,11225.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Mymensingh District,9520.0
No. of Destructive Operation,Feni District,68.0
No. of Maternal Deaths(MD),Patuakhali District,17.0
No. of patients Referred In,Satkhira District,739.0
No. of newborn delivered in the facility referred out,Narail District,19.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Jhenaidaha District,1722.0
No. of Destructive Operation,Bagerhat District,1.0
No. of newborn received delayed bath (after 3 days),Naogaon District,33.0
No.  of  postpartum  FP  method  was  used,Tangail District,239.0
No. of cases with Post-Partum Hemorrhage (Complication11),Lalmonirhat District,314.0
Number of  3◦ /4◦ perineal tear repair surgery,Munshiganj District,13.0
No. of women given birth between 24-34 completed gestational,Chattogram District,35.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),Kishoreganj District,1663.0
No. of patients Referred Out,Lalmonirhat District,508.0
No. of women received Post Natal Care (PNC),Narayanganj District,13951.0
No. of cases with non-specific Abortion (Complication7),Khulna District,836.0
No. of cases with other Pregnancy/ Delivery related Complications,Laksmipur District,2004.0
No. of normal deliveries with AMTSL at facility level,Laksmipur District,3838.0
No. of Forceps/ Vacuum/ Breech delivery,Brahmanbaria District,28.0
No. of newborn received delayed bath (after 3 days),Jhenaidaha District,439.0
No. of cases with Ectopic Pregnancy (Complication8),Faridpur District,451.0
No. of cases with Antepartum Hemorrhage (Complication2),Sherpur District,45.0
No. of normal deliveries with AMTSL at facility level,Meherpur District,4137.0
No. of babies born with less than 2000 gm of weight,Jashore District,275.0
No. of Cesarean Section,Jhenaidaha District,15070.0
No. of  neonatal  death reviewed,Gopalganj District,89.0
No. of cases with Ruptured Uterus (Complication5),Jhalokati District,2.0
No. of  neonatal  death reviewed,Maulavi Bazar District,32.0
No. of Vaginal Deliveries with Breech or Face Presentation,Jamalpur District,153.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),Khulna District,615.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,Jhenaidaha District,1.0
No. of Still Births,Tangail District,636.0
No. of Normal Deliveries,Gopalganj District,4130.0
No. of Live Births (LB),Bandarban District,2151.0
No. of genital fistula patients discharged with fistula not closed (Indoor),Jamalpur District,3.0
No. of Normal Deliveries,Maulavi Bazar District,11924.0
No. of women received Post Natal Care (PNC),Chattogram District,42120.0
No of newborn received skin to skin care immediate after birth,Sherpur District,2168.0
No. of women given birth between 24-34 completed gestational,Narayanganj District,2016.0
No. of babies born with less than 2000 gm of weight,Joypurhat District,738.0
Total No. of low birth weight babies ( less than 2500 ),Magura District,39.0
No. of babies born with less than 2000 gm of weight,Jamalpur District,1839.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Kishoreganj District,782.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,Bandarban District,1638.0
No. of Forceps/ Vacuum/ Breech delivery,Narayanganj District,100.0
No. of Vaginal Deliveries with Breech or Face Presentation,Joypurhat District,36.0
No. of newborn not breathe or cry spontaneously at birth,Faridpur District,528.0
No. of Cesarean Section,Satkhira District,11095.0
No. of cases with Hydatiform Mole (Complication12),Chuadanga District,10.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Munshiganj District,25495.0
No. of Maternal Deaths(MD),Gaibandha District,13.0
No. of cases with Antepartum Hemorrhage (Complication2),Khulna District,552.0
No. of patients Referred In,Meherpur District,303.0
Other obstetric complications (Complication 14),Dhaka District,665.0
No. of cases with Hydatiform Mole (Complication12),Sylhet District,14.0
No. of postpartum mother/ pregnant women referred out,Narshingdi District,312.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),Sherpur District,126.0
No. of cases with Post-Partum Hemorrhage (Complication11),Dinajpur District,500.0
No.  of mother received  ANC 2,Maulavi Bazar District,1847.0
No. of Destructive Operation,Brahmanbaria District,7.0
No. of postpartum mother/ pregnant women referred out,Munshiganj District,377.0
