Data,Organisation unit,Value
Number of people examined - Redness / Conjuctivitis,Saidpur Upazila,2135.0
Number of people examined - Watering/Dacryocystitis,Ulipur Upazila,8583.0
Number of people examined - Refractive error,Bagerhat Sadar Upazila,10221.0
Number of people examined - Others,Sirajganj Sadar Upazila,47431.0
Number of people examined - Redness / Conjuctivitis,Rangpur Sadar Upazila,3512.0
Number of people examined - Refractive error,Fultala Upazila,26768.0
Number of people examined - Watering/Dacryocystitis,Rangpur Sadar Upazila,2989.0
Number of people examined - Watering/Dacryocystitis,Fultala Upazila,2720.0
Number of people examined - Watering/Dacryocystitis,Saidpur Upazila,231.0
Number of people examined - Cataract,Sirajganj Sadar Upazila,8085.0
Number of people examined - Refractive error,Ulipur Upazila,51237.0
Number of people received spectacles,Bagerhat Sadar Upazila,2448.0
Number of people examined - Retinal disease,Ulipur Upazila,593.0
Number of people examined - Redness / Conjuctivitis,Fultala Upazila,4567.0
Number of people examined - Redness / Conjuctivitis,Gopalganj Sadar Upazila,33880.0
Number of people prescribed for spectacles,Saidpur Upazila,2343.0
Number of people received spectacles,Ulipur Upazila,26659.0
Number of people examined - Others,Saidpur Upazila,2639.0
Number of people examined - Retinal disease,Fultala Upazila,2187.0
Number of people examined - Glaucoma,Sirajganj Sadar Upazila,279.0
Number of people examined - Cataract,Rangpur Sadar Upazila,8770.0
Number of people examined - Refractive error,Saidpur Upazila,2343.0
Number of people prescribed for spectacles,Rajoir Upazila,4464.0
Number of people prescribed for spectacles,Ulipur Upazila,41306.0
Number of people examined - Glaucoma,Gopalganj Sadar Upazila,567.0
Number of people received spectacles,Saidpur Upazila,1578.0
Number of people examined - Watering/Dacryocystitis,Gopalganj Sadar Upazila,4781.0
Number of people received spectacles,Rajoir Upazila,1770.0
Number of people examined - Redness / Conjuctivitis,Sirajganj Sadar Upazila,5488.0
Number of people examined - Refractive error,Gopalganj Sadar Upazila,45716.0
Number of people examined - Others,Gopalganj Sadar Upazila,53821.0
Number of people prescribed for spectacles,Fultala Upazila,24171.0
Number of people examined - Refractive error,Sirajganj Sadar Upazila,43937.0
Number of people prescribed for spectacles,Bagerhat Sadar Upazila,7748.0
Number of people examined - Others,Ulipur Upazila,17772.0
Number of people examined - Others,Bagerhat Sadar Upazila,20218.0
Number of people prescribed for spectacles,Gopalganj Sadar Upazila,46208.0
Number of people examined - Others,Fultala Upazila,18225.0
Number of people examined - Retinal disease,Saidpur Upazila,49.0
Number of people received spectacles,Sirajganj Sadar Upazila,8790.0
Number of people examined - Cataract,Bagerhat Sadar Upazila,807.0
Number of people examined - Cataract,Fultala Upazila,13527.0
Number of people examined - Glaucoma,Ulipur Upazila,468.0
Number of people examined - Watering/Dacryocystitis,Sirajganj Sadar Upazila,2803.0
Number of people examined - Retinal disease,Rangpur Sadar Upazila,4.0
Number of people examined - Retinal disease,Sirajganj Sadar Upazila,44.0
Number of people examined - Glaucoma,Fultala Upazila,1426.0
Number of people examined - Others,Rangpur Sadar Upazila,2952.0
Number of people examined - Cataract,Ulipur Upazila,19753.0
Number of people examined - Glaucoma,Saidpur Upazila,99.0
Number of people examined - Glaucoma,Rangpur Sadar Upazila,271.0
Number of people prescribed for spectacles,Rangpur Sadar Upazila,22719.0
Number of people examined - Refractive error,Rangpur Sadar Upazila,20351.0
Number of people examined - Cataract,Saidpur Upazila,563.0
Number of people received spectacles,Fultala Upazila,4735.0
Number of people examined - Cataract,Gopalganj Sadar Upazila,50474.0
Number of people examined - Watering/Dacryocystitis,Bagerhat Sadar Upazila,274.0
Number of people examined - Redness / Conjuctivitis,Ulipur Upazila,9335.0
Number of people received spectacles,Rangpur Sadar Upazila,10797.0
Number of people prescribed for spectacles,Sirajganj Sadar Upazila,24797.0
Number of people examined - Retinal disease,Gopalganj Sadar Upazila,115.0
