Data,Organisation unit,Value
Number of people prescribed for spectacles,Fultala Upazila,24171.0
Number of people prescribed for spectacles,Bagerhat Sadar Upazila,7748.0
Number of people prescribed for spectacles,Gopalganj Sadar Upazila,46208.0
Number of people examined,Ulipur Upazila,80827.0
Number of people received spectacles,Sirajganj Sadar Upazila,8790.0
Number of People screened for cataract surgery,Rajoir Upazila,3909.0
Number of People screened for cataract surgery,Rangpur Sadar Upazila,7384.0
Number of People screened for cataract surgery,Bagerhat Sadar Upazila,6561.0
Number of people examined,Fultala Upazila,14689.0
Number of people examined,Saidpur Upazila,3477.0
Number of people examined,Rangpur Sadar Upazila,44143.0
Number of people received spectacles,Bagerhat Sadar Upazila,2448.0
Number of People screened for cataract surgery,Sirajganj Sadar Upazila,8704.0
Number of people examined,Rajoir Upazila,46622.0
Number of People screened for cataract surgery,Ulipur Upazila,15659.0
Number of people prescribed for spectacles,Rangpur Sadar Upazila,22719.0
Number of People screened for cataract surgery,Gopalganj Sadar Upazila,39588.0
Number of people prescribed for spectacles,Saidpur Upazila,2343.0
Number of people received spectacles,Ulipur Upazila,26659.0
Number of people prescribed for spectacles,Rajoir Upazila,4464.0
Number of people examined,Sirajganj Sadar Upazila,28529.0
Number of people examined,Gopalganj Sadar Upazila,52683.0
Number of people prescribed for spectacles,Ulipur Upazila,41306.0
Number of people received spectacles,Fultala Upazila,4735.0
Number of people received spectacles,Saidpur Upazila,1578.0
Number of People screened for cataract surgery,Fultala Upazila,3291.0
Number of People screened for cataract surgery,Saidpur Upazila,965.0
Number of people examined,Bagerhat Sadar Upazila,27641.0
Number of people received spectacles,Rajoir Upazila,1770.0
Number of people received spectacles,Rangpur Sadar Upazila,10797.0
Number of people prescribed for spectacles,Sirajganj Sadar Upazila,24797.0
