Data,Organisation unit,Value
Number of Cataract surgeries performed,Fultala Upazila,1868.0
Number of Cataract surgeries performed,Saidpur Upazila,623.0
Number of Retinal surgeries performed,Ulipur Upazila,2.0
Number of Cataract surgeries performed,Sirajganj Sadar Upazila,6256.0
Number of Cataract surgeries performed,Rangpur Sadar Upazila,3642.0
Number of Other surgeries performed,Bagerhat Sadar Upazila,151.0
Number of Cataract surgeries performed,Bagerhat Sadar Upazila,1758.0
Number of Cataract surgeries performed,Gopalganj Sadar Upazila,1684.0
Number of Oculoplasti surgeries performed,Gopalganj Sadar Upazila,571.0
Number of Corneal surgeries performed,Ulipur Upazila,4.0
Number of Other surgeries performed,Sirajganj Sadar Upazila,1575.0
Number of Other surgeries performed,Ulipur Upazila,2403.0
Number of Other surgeries performed,Gopalganj Sadar Upazila,71.0
Number of Cataract surgeries performed,Ulipur Upazila,8527.0
Number of Glaucoma surgeries performed,Ulipur Upazila,3.0
Number of Other surgeries performed,Fultala Upazila,925.0
Number of Other surgeries performed,Saidpur Upazila,193.0
Number of Other surgeries performed,Rangpur Sadar Upazila,948.0
