Data,Organisation unit,Value
IMCI Stunting (0 - 5 years),Thakurgaon District,19.0
IMCI Stunting (0 - 5 years),Barguna District,2056.0
IMCI Anemia (0 - 5 years),Rajbari District,3378.0
IMCI Diarrhea,Jashore District,25101.0
IMCI Low Birth Weight,Tangail District,3047.0
IMCI Child Injury,Sherpur District,2251.0
IMCI Breast Feed within 1 hour of birth,Mymensingh District,14579.0
IMCI Anemia (0 - 5 years),Nilphamari District,5550.0
IMCI Severe Acute Malnutrition,Kishoreganj District,1263.0
IMCI Male,Gopalganj District,128171.0
IMCI Complementary Feeding (6-23 months),Maulavi Bazar District,37317.0
IMCI Severe Acute Malnutrition,Sherpur District,805.0
IMCI Exclusive breast feeding,Bagerhat District,30478.0
IMCI Child Injury,Kishoreganj District,3409.0
IMCI Pus draining from Umbilicus,Gaibandha District,134.0
IMCI Underweight (0 - 5 years),Bogura District,2912.0
IMCI Other Disease,Chattogram District,127495.0
IMCI Fever-malaria,Lalmonirhat District,186.0
IMCI Anemia (0 - 5 years),Pabna District,29771.0
IMCI Low Birth Weight,Narail District,577.0
IMCI Fever-malaria,Jashore District,0.0
IMCI Ear problem,Tangail District,19956.0
IMCI Cough & Cold no Pneumonia,Chapai Nababganj District,49661.0
IMCI Anemia (0 - 5 years),Munshiganj District,4285.0
IMCI Breast Feed within 1 hour of birth,Kurigram District,11105.0
IMCI Measles,Noakhali District,206.0
IMCI Breast Feed within 1 hour of birth,Chuadanga District,9331.0
IMCI Male,Gaibandha District,75905.0
IMCI Fever-malaria Unlikely,Narayanganj District,887.0
IMCI Anemia (0 - 5 years),Rangpur District,14219.0
IMCI Child Injury,Narayanganj District,2331.0
IMCI Fever-malaria Unlikely,Bandarban District,264.0
IMCI Breast Feed within 1 hour of birth,Sylhet District,29511.0
IMCI Fever-no malaria,Habiganj District,53327.0
IMCI Other Disease,Bandarban District,7382.0
IMCI Breast Feed within 1 hour of birth,Narshingdi District,25490.0
IMCI Underweight (0 - 5 years),Bagerhat District,10086.0
IMCI Severe Acute Malnutrition,Chattogram District,1040.0
IMCI Complementary Feeding (6-23 months),Gopalganj District,22672.0
IMCI Very Severe Disease,Habiganj District,3582.0
IMCI Complementary Feeding (6-23 months),Gaibandha District,8767.0
IMCI Fever-malaria Unlikely,Kishoreganj District,176.0
IMCI Pus draining from Umbilicus,Gopalganj District,2296.0
IMCI Breast Feed within 1 hour of birth,Tangail District,27033.0
IMCI counselling,Sylhet District,183036.0
IMCI Female,Habiganj District,128363.0
IMCI Fever-malaria,Barishal District,45.0
IMCI Wasting (0 - 5 years),Dhaka District,818.0
IMCI Measles,Lalmonirhat District,53.0
IMCI Female,Narayanganj District,114322.0
IMCI Anemia (0 - 5 years),Panchagarh District,2006.0
IMCI counselling,Tangail District,176207.0
IMCI Very Severe Disease,Narayanganj District,9090.0
IMCI Pneumonia,Thakurgaon District,2530.0
IMCI Very Severe Disease,Rajshahi District,1442.0
IMCI Fever-malaria,Noakhali District,523.0
IMCI Female,Khulna District,109595.0
IMCI counselling,Narail District,81235.0
IMCI Underweight (0 - 5 years),Habiganj District,4270.0
IMCI Fever-malaria,Dinajpur District,812.0
IMCI Breast Feed within 1 hour of birth,Nilphamari District,13274.0
IMCI Drowning,Panchagarh District,632.0
IMCI Other Disease,Sherpur District,46212.0
IMCI Diarrhea,Bhola District,29048.0
IMCI Fever-no malaria,Rajshahi District,51630.0
IMCI Breast Feed within 1 hour of birth,Narail District,13288.0
IMCI Low Birth Weight,Chuadanga District,2550.0
IMCI counselling,Thakurgaon District,8884.0
IMCI Severe Acute Malnutrition,Faridpur District,334.0
IMCI Exclusive breast feeding,Habiganj District,33163.0
IMCI Female,Sherpur District,90819.0
IMCI Anemia (0 - 5 years),Narshingdi District,2440.0
IMCI Pus draining from Umbilicus,Netrokona District,487.0
IMCI Underweight (0 - 5 years),Rajshahi District,770.0
IMCI Severe Acute Malnutrition,Khulna District,1209.0
IMCI Wasting (0 - 5 years),Bandarban District,231.0
IMCI Low Birth Weight,Sylhet District,3582.0
IMCI Fever-malaria Unlikely,Dhaka District,7551.0
IMCI Fever-malaria Unlikely,Chattogram District,4027.0
IMCI Breast Feed within 1 hour of birth,Rajbari District,8817.0
IMCI Ear problem,Thakurgaon District,2088.0
