Data,Organisation unit,Value
Average length of stay,Chandpur District,100.3
Bed occupancy rate,Sylhet District,1658.6
Average length of stay,Satkhira District,53.2
Total patient days,Rajbari District,194023.0
Total patient days,Gaibandha District,253453.0
Total patient days,Jashore District,587029.0
Bed occupancy rate,Jamalpur District,1211.0
No. of sanctioned beds,Chattogram District,1922.4
Total patient days,Satkhira District,345946.0
Average length of stay,Barguna District,34.5
No. of sanctioned beds,Bandarban District,515.5
Total patient days,Nilphamari District,316550.0
Total patient days,Chandpur District,365679.0
No. of sanctioned beds,Rangamati District,504.2
No. of sanctioned beds,Munshiganj District,688.8
Average length of stay,Gaibandha District,29.5
Bed occupancy rate,Meherpur District,703.9
No. of sanctioned beds,Khagrachhari District,517.5
No. of sanctioned beds,Dinajpur District,2449.5
Average length of stay,Thakurgaon District,22.0
Bed occupancy rate,Narail District,608.6
Bed occupancy rate,Sunamganj District,1482.6
Bed occupancy rate,Jhenaidaha District,1448.5
Bed occupancy rate,Sirajganj District,1392.4
Average length of stay,Pabna District,43.8
Average length of stay,Rajbari District,20.4
Bed occupancy rate,Patuakhali District,1383.3
No. of sanctioned beds,Rangpur District,2682.3
Total patient days,Pabna District,537414.0
No. of sanctioned beds,Noakhali District,1222.9
Average length of stay,Bandarban District,37.6
Average length of stay,Narshingdi District,43.6
No. of sanctioned beds,Magura District,386.5
Total patient days,Feni District,387756.0
No. of sanctioned beds,Rajshahi District,1194.0
Total patient days,Munshiganj District,185012.0
No. of sanctioned beds,Barguna District,664.8
Total patient days,Chuadanga District,233967.0
Total patient days,Sherpur District,262173.0
No. of sanctioned beds,Jhalokati District,462.6
No. of sanctioned beds,Satkhira District,761.4
Bed occupancy rate,Bhola District,1582.7
No. of sanctioned beds,Thakurgaon District,600.8
Bed occupancy rate,Kustia District,1343.5
Bed occupancy rate,Madaripur District,765.5
Average length of stay,Khagrachhari District,39.6
No. of sanctioned beds,Dhaka District,462.6
Bed occupancy rate,Tangail District,1928.5
No. of sanctioned beds,Habiganj District,700.5
Total patient days,Chattogram District,500193.0
Bed occupancy rate,Natore District,1106.6
No. of sanctioned beds,Rajbari District,485.0
Average length of stay,Bogura District,136.4
Bed occupancy rate,Laksmipur District,1235.8
Average length of stay,Bagerhat District,51.6
No. of sanctioned beds,Pabna District,1253.9
Average length of stay,Nilphamari District,1029.4
Bed occupancy rate,Jhalokati District,698.1
Bed occupancy rate,Dhaka District,988.4
Total patient days,Coxs Bazar District,554908.0
Average length of stay,Noakhali District,42.5
No. of sanctioned beds,Faridpur District,1815.7
Bed occupancy rate,Magura District,1102.8
Average length of stay,Kishoreganj District,80.8
No. of sanctioned beds,Madaripur District,500.7
Average length of stay,Chapai Nababganj District,21.0
Average length of stay,Lalmonirhat District,25.7
Average length of stay,Gopalganj District,25.1
Average length of stay,Magura District,21.8
No. of sanctioned beds,Pirojpur District,635.2
Total patient days,Rangpur District,1462579.0
Bed occupancy rate,Rajshahi District,1607.0
Average length of stay,Habiganj District,28.2
Average length of stay,Panchagarh District,20.6
Average length of stay,Narayanganj District,59.9
Total patient days,Manikganj District,295280.0
Average length of stay,Kurigram District,57.7
No. of sanctioned beds,Meherpur District,474.4
Bed occupancy rate,Rangpur District,1829.4
No. of sanctioned beds,Gaibandha District,750.4
Bed occupancy rate,Panchagarh District,771.2
Bed occupancy rate,Rangamati District,1168.1
No. of sanctioned beds,Kustia District,1001.4
