Data,Organisation unit,Value
upazilla_epi_Syringe (0.05 ml) previous stock,Manoharganj Upazila,28300.0
upazilla_epi_Safety Box_used,Debiganj Upazila,702.0
upazilla_epi_Child register_damaged,Nesarabad Upazila,0.0
upazilla_epi_Safety Box previous stock,Tongibari Upazila,1065.0
upazilla_epi_MR vial_used,Ullahpara Upazila,7163.0
upazilla_epi_Moni_Flag_previous_stock,Shajahanpur Upazila (Majhira),0.0
upazilla_epi_TT Card_used,Bakshiganj Upazila,4500.0
upazilla_epi_Child Card_used,Derai Upazila,4600.0
upazilla_epi_Vitamin A Capsule previous stock,Rupsa Upazila,124121.0
upazilla_epi_BCG vial_damaged,Bahubal Upazila,7.0
upazilla_epi_Syringe (3 ml)_damaged,Tongibari Upazila,0.0
upazilla_epi_Syringe (3 ml) previous stock,Senbag Upazila,1998.0
upazilla_epi_MR Diluent_damaged,Chhagalnaiya Upazila,6.0
upazilla_epi_TT Card_received,Madaripur Sadar Upazila,7500.0
upazilla_epi_TT Card_received,Bhanga Upazila,4800.0
upazilla_epi_Child Card_receive,Biral Upazila,9100.0
upazilla_epi_PCV vial_receive,Dhunat Upazila,10800.0
upazilla_epi_Measles Diluent_used,Gobindaganj Upazila,3960.0
upazilla_epi_IPV vial previous stock,Golachipa Upazila,492.0
upazilla_epi_Tally Book (child)_damaged,Bamna Upazila,0.0
upazilla_epi_TT vial_receive,Ajmiriganj Upazila,1766.0
upazilla_epi_BCG vial_receive,Roumari Upazila,2600.0
upazilla_epi_Syringe (0.5 ml)_used,Iswardi Upazila,77540.0
upazilla_epi_Syringe (0.1 ml)_receive,Kalai Upazila,4900.0
upazilla_epi_IPV vial_receive,Nikli Upazila,475.0
upazilla_epi_Syringe (0.5 ml)_receive,Banaripara Upazila,63600.0
upazilla_epi_BCG vial_used,Sreepur Upazila magura,3292.0
upazilla_epi_TT Card_damaged,Maulavi Bazar Sadar Upazila,0.0
upazilla_epi_Syringe (5 ml)_damaged,Dhobaura Upazila,10.0
upazilla_epi_Women register_used,Mujibnagar Upazila,106.0
upazilla_epi_BCG Diluent_used,Singra Upazila,3087.0
upazilla_epi_PCV need,Maheshkhali Upazila,16800.0
upazilla_epi_Women register_damaged,Lakshmichhari Upazila,0.0
upazilla_epi_Tally Book (Women)_used,Shahjadpur Upazila,162.0
upazilla_epi_TT vial_used,Lalmohan Upazila,9148.5
upazilla_epi_Syringe (3 ml)_damaged,Rajnagar Upazila,0.0
upazilla_epi_Child Report Book_used,Naogaon Sadar Upazila,40.0
upazilla_epi_IPV vial_receive,Natore Sadar Upazila,884.0
upazilla_epi_Women Report Book_receive,Dewanganj Upazila,20.0
upazilla_epi_TT vial_damaged,Mirzaganj Upazila,0.0
upazilla_epi_Child register_used,Jamalganj Upazila,14.0
upazilla_epi_Women Report Book_damaged,Nandail Upazila,0.0
upazilla_epi_Measles Diluent_used,Hakimpur Upazila,463.0
upazilla_epi_PCV vial previous stock,Kalaroa Upazila,4048.0
upazilla_epi_Syringe (0.5 ml)_receive,Pangsha Upazila,100900.0
upazilla_epi_Pentavalent vial_damaged,Gangachara Upazila,0.0
upazilla_epi_Syringe (5 ml)_damaged,Dakshin Surma Upazila,0.0
