Data,Organisation unit,Value
No. of patients Referred In,Matlab (South) Upazila,136.0
No. of cases with non-specific Abortion (Complication7),Mollahat Upazila,0.0
no. of normal deliveries with Misoprostol,Mohanpur Upazila,0.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,Roumari Upazila,1198.0
No. of cases with Antepartum Hemorrhage (Complication2),Shibganj NG Upazila,4.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),Kamarkhanda Upazila,1.0
No. of Forceps/ Vacuum/ Breech delivery,Sreenagar Upazila,0.0
Other obstetric complications (Complication 14),Alamdanga Upazila,25.0
No. of cases with Ectopic Pregnancy (Complication8),Bhedarganj Upazila,1.0
No. of newborn received PNC 1 services at facility,Pakundia Upazila,438.0
No. of newborn initiated breastfeeding within 1 hour after birth,Nabinagar Upazila,135.0
No. of cases with Hydatiform Mole (Complication12),Hakimpur Upazila,0.0
No of newborn received skin to skin care immediate after birth,Dumuria Upazila,255.0
No. of women given birth between 24-34 completed gestational,Dighalia Upazila,3.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Domar Upazila,682.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Lakhai Upazila,0.0
No. of newborn not breathe or cry spontaneously at birth,Alamdanga Upazila,81.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,Mithamain Upazila,226.0
No.  of mother received  ANC 1,Ajmiriganj Upazila,1216.0
No. of cases with other Pregnancy/ Delivery related Complications,Sonagazi Upazila,15.0
No. of cases with Hydatiform Mole (Complication12),Dewanganj Upazila,4.0
No. of newborn delivered in the facility referred out,Boalkhali Upazila,55.0
No. of mother received PNC 2 services at facility,Char Fassion Upazila,245.0
No. of Still Births,Tungipara Upazila,26.0
No.  of mother received  ANC 3,Keshabpur Upazila,211.0
No. of patients Referred In,Sonagazi Upazila,0.0
No.  of mother received  ANC 2,Chitalmari Upazila,87.0
No. of cases with Ruptured Uterus (Complication5),Panchhari Upazila,0.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),Ramganj Upazila,99.0
No. of mother received PNC 1 services at facility,Faridpur Upazila,383.0
No. of Live Births (LB),Banshkhali Upazila,859.0
No. of Forceps/ Vacuum/ Breech delivery,Pirganj RP Upazila,0.0
No. of patients Referred In,Manirampur Upazila,244.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Golabganj Upazila,191.0
Other obstetric complications (Complication 14),Rajarhat Upazila,2.0
No. of Vaginal Deliveries with Breech or Face Presentation,Ramganj Upazila,2.0
No. of mother received PNC 2 services at facility,Patiya Upazila,4563.0
No. of newborn initiated breastfeeding within 1 hour after birth,Morrelganj Upazila,552.0
No. of Safe Blood Transfusions,Manda Upazila,22.0
no. of normal deliveries with Misoprostol,Bishwambarpur Upazila,46.0
No. of Normal Deliveries,Mitha pukur Upazila,2619.0
No. of newborn received PNC 1 services at facility,Patharghata Upazila,96.0
No. of cases with other Pregnancy/ Delivery related Complications,Matlab (South) Upazila,221.0
No. of Still Births,Juri Upazila,0.0
No. of women given birth between 24-34 completed gestational,Khansama Upazila,5.0
No. of Safe Blood Transfusions,Kendua Upazila,0.0
No. of Normal Deliveries,Kaliganj LH Upazila,698.0
No. of cases with non-specific Abortion (Complication7),Ruma Upazila,0.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Madarganj Upazila,3.0
Other obstetric complications (Complication 14),Monpura Upazila,55.0
No.  of  postpartum  FP  method  was  used,Gournadi Upazila,4.0
No. of Safe Blood Transfusions,Gauripur Upazila,0.0
No. of cases with Puerperal Sepsis (Complication9),"Dakshin Sunamganj Upazila, Sunamganj",0.0
No. of normal deliveries with AMTSL at facility level,Karimganj Upazila,567.0
No. of cases with non-specific Abortion (Complication7),Fenchuganj Upazila,73.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Jhenaigati Upazila,309.0
No. of mother received PNC 1 services at facility,Dhobaura Upazila,267.0
No. of patients Referred Out,Patgram Upazila,74.0
No. of Vaginal Deliveries with Breech or Face Presentation,Kamarkhanda Upazila,13.0
No. of total Neonatal Deaths,Belkuchi Upazila,0.0
Number of  3◦ /4◦ perineal tear repair surgery,Jamalganj Upazila,6.0
No. of Safe Blood Transfusions,Panchbibi Upazila,24.0
No. of cases with Antepartum Hemorrhage (Complication2),Dimla Upazila,2.0
No. of pregnant women received Misoprostol tablets,Narayanganj Sadar Upazila,0.0
No. of cases with other Pregnancy/ Delivery related Complications,Manirampur Upazila,0.0
No. of cases with non-specific Abortion (Complication7),Bagatipara Upazila,1.0
No of newborn received skin to skin care immediate after birth,Baliadangi Upazila,48.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,Chirir Bandar Upazila,35.0
No. of patients Referred Out,Kaptai Upazila,137.0
No.  of mother received  ANC 3,Bholahat Upazila,135.0
No. of total Neonatal Deaths,Ramgoti Upazila,4.0
No. of cases with Puerperal Sepsis (Complication9),Fultala Upazila,0.0
No. of newborn received PNC 1 services at facility,Ghior Upazila,227.0
No. of total Neonatal Deaths,Shibganj Bogra Upazila,0.0
No. of newborn initiated breastfeeding within 1 hour after birth,Nawabganj DP Upazila,223.0
No. of women given birth between 24-34 completed gestational,Shailkupa Upazila,53.0
No. of newborn received PNC 1 services at facility,Nawabganj DP Upazila,266.0
No. of Safe Blood Transfusions,Trishal Upazila,26.0
No.  of mother received  ANC 2,Durgapur Upazila,30.0
No. of cases with Post-Partum Hemorrhage (Complication11),Sarankhola Upazila,38.0
No. of pregnant women received Misoprostol tablets,Biswanath Upazila,0.0
No. of cases with Post-Partum Hemorrhage (Complication11),Rajasthali Upazila,1.0
No.  of mother received  ANC 2,Ramganj Upazila,104.0
No.  of mother received  ANC 3,Nesarabad Upazila,47.0
No. of cases with Ectopic Pregnancy (Complication8),Fulbari DP Upazila,0.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Ishwarganj Upazila,444.0
No. of pregnant women received Misoprostol tablets,Tala Upazila,0.0
No. of cases with Hydatiform Mole (Complication12),Chandanaish Upazila,0.0
No. of Live Births (LB),Gomastapur Upazila,771.0
No. of patients Referred Out,Shib Char Upazila,58.0
No. of cases with Leaking Membrane (Complication13),Khaliajuri Upazila,2.0
No. of newborn received PNC 2 services at facility,Begumganj Upazila,567.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Kathalia Upazila,129.0
No. of Forceps/ Vacuum/ Breech delivery,Tetulia Upazila,6.0
No. of Safe Blood Transfusions,Nachole Upazila,0.0
No. of cases with Antepartum Hemorrhage (Complication2),Boda Upazila,4.0
Total No. of pregnant mothers with obstetric complication,Ukhia Upazila,818.0
No. of newborn received PNC 2 services at facility,Lama Upazila,204.0
No. of Maternal Deaths(MD),Mehendiganj Upazila,0.0
No. of Vaginal Deliveries with Breech or Face Presentation,Saghata Upazila,2.0
No. of pregnant women received Misoprostol tablets,Sreebardi Upazila,0.0
No. of patients Referred In,Gopalpur Upazila,715.0
No. of patients Referred In,Kalihati Upazila,187.0
No. of cases with Antepartum Hemorrhage (Complication2),Fulgazi Upazila,0.0
No. of cases with Septic Abortion (Complication6),Rani Nagar Upazila,2.0
No. of cases with other Pregnancy/ Delivery related Complications,Chirir Bandar Upazila,0.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Saturia Upazila,154.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Jurai Chhari Upazila,1.0
No.  of mother received  ANC 2,Chunarughat Upazila,15.0
No. of newborn initiated breastfeeding within 1 hour after birth,Pakundia Upazila,438.0
No. of cases with Ruptured Uterus (Complication5),Chhagalnaiya Upazila,0.0
No. of postpartum mother/ pregnant women referred out,Rajnagar Upazila,32.0
No. of other pregnancy related Surgeries,Fulbaria Upazila,0.0
No.  of  postpartum  FP  method  was  used,Dowara Bazar Upazila,33.0
No. of women received Post Natal Care (PNC),Tahirpur Upazila,14.0
No. of newborn received PNC 1 services at facility,Pangsha Upazila,349.0
No. of Vaginal Deliveries with Breech or Face Presentation,Durgapur Upazila,0.0
No. of Cesarean Section,Daulat Khan Upazila,0.0
Other obstetric complications (Complication 14),Nagarkanda Upazila,6.0
No. of Cesarean Section,Magura Sadar Upazila,0.0
No.  of mother received  ANC 1,Fulbaria Upazila,2610.0
No. of cases with Septic Abortion (Complication6),Hakimpur Upazila,0.0
No. of mother received PNC 2 services at facility,Khoksa Upazila,127.0
No. of Safe Blood Transfusions,Birampur Upazila,134.0
No. of newborn delivered in the facility referred out,Jhenaigati Upazila,40.0
no. of normal deliveries with Misoprostol,Kanaighat Upazila,0.0
No. of total Neonatal Deaths,Shyamnagar Upazila,8.0
Total No. of low birth weight babies ( less than 2500 ),Beani Bazar Upazila,163.0
No. of cases with Post-Partum Hemorrhage (Complication11),Kaliganj JD Upazila,15.0
No. of Forceps/ Vacuum/ Breech delivery,Kazipur Upazila,3.0
No. of patients Referred In,Chirir Bandar Upazila,51.0
No. of normal deliveries with AMTSL at facility level,Badarganj Upazila,162.0
No. of normal deliveries with AMTSL at facility level,Magura Sadar Upazila,0.0
No. of patients Referred Out,Rayganj Upazila,4.0
No. of newborn not breathe or cry spontaneously at birth,Monpura Upazila,2.0
No. of other pregnancy related Surgeries,Gowainghat Upazila,0.0
No. of newborn received delayed bath (after 3 days),Lakhai Upazila,16.0
No of newborn received skin to skin care immediate after birth,Dakshin Surma Upazila,1.0
No. of newborn initiated breastfeeding within 1 hour after birth,Damurhuda Upazila,526.0
No. of newborn delivered in the facility referred out,Hathazari Upazila,92.0
No. of normal deliveries with AMTSL at facility level,Zianagar Upazila,0.0
No. of mother received PNC 2 services at facility,Tazumuddin Upazila,221.0
No. of patients Referred Out,Agailjhara Upazila,12.0
No. of postpartum mother/ pregnant women referred out,Godagari Upazila,75.0
No. of newborn not breathe or cry spontaneously at birth,Subarna Char Upazila,5.0
No. of Forceps/ Vacuum/ Breech delivery,Mirpur Upazila,0.0
No. of Live Births (LB),Bahubal Upazila,989.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Hathazari Upazila,867.0
No. of patients Referred In,Austagram Upazila,0.0
No. of cases with Post-Partum Hemorrhage (Complication11),Madhupur Upazila,42.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Tanore Upazila,0.0
No. of cases with Ectopic Pregnancy (Complication8),Char Rajibpur Upazila,2.0
No. of Still Births,Goalanda Ghat Upazila,2.0
No. of Normal Deliveries,Purbadhala Upazila,644.0
No. of women received Post Natal Care (PNC),Gurudashpur Upazila,355.0
