Data,Organisation unit,Value
Number of Cataract surgeries performed,Barishal District,14.0
Number of Other surgeries performed,Pirojpur District,1.0
Number of Cataract surgeries performed,Rangpur District,7226.0
Number of Other surgeries performed,Narshingdi District,125.0
Number of Cataract surgeries performed,Tangail District,172.0
Number of Cataract surgeries performed,Kishoreganj District,12.0
Number of Oculoplasti surgeries performed,Narayanganj District,20.0
Number of Cataract surgeries performed,Nilphamari District,623.0
Number of Other surgeries performed,Feni District,56.0
Number of Other surgeries performed,Sirajganj District,3248.0
Number of Cataract surgeries performed,Pirojpur District,9.0
Number of Cataract surgeries performed,Manikganj District,1160.0
Number of Cataract surgeries performed,Shariatpur District,2.0
Number of Other surgeries performed,Tangail District,328.0
Number of Cataract surgeries performed,Narshingdi District,509.0
Number of Other surgeries performed,Rangpur District,1696.0
Number of Corneal surgeries performed,Kurigram District,10.0
Number of Cataract surgeries performed,Dinajpur District,819.0
Number of Oculoplasti surgeries performed,Kurigram District,129.0
Number of Cataract surgeries performed,Khulna District,1990.0
Number of Cataract surgeries performed,Feni District,47.0
Number of Cataract surgeries performed,Sirajganj District,13990.0
Number of Glaucoma surgeries performed,Feni District,39.0
Number of Cataract surgeries performed,Chuadanga District,72.0
Number of Corneal surgeries performed,Narayanganj District,30.0
Number of Glaucoma surgeries performed,Sirajganj District,45.0
Number of Other surgeries performed,Brahmanbaria District,23.0
Number of Other surgeries performed,Chuadanga District,4.0
Number of Other surgeries performed,Khulna District,1165.0
Number of Corneal surgeries performed,Naogaon District,32.0
Number of Cataract surgeries performed,Kurigram District,16280.0
Number of Other surgeries performed,Jashore District,17.0
Number of Other surgeries performed,Gopalganj District,205.0
Number of Retinal surgeries performed,Narayanganj District,20.0
Number of Corneal surgeries performed,Feni District,6.0
Number of Cataract surgeries performed,Brahmanbaria District,128.0
Number of Cataract surgeries performed,Bagerhat District,1943.0
Number of Cataract surgeries performed,Panchagarh District,3.0
Number of Cataract surgeries performed,Narayanganj District,23.0
Number of Cataract surgeries performed,Natore District,160.0
Number of Oculoplasti surgeries performed,Feni District,7.0
Number of Cataract surgeries performed,Gopalganj District,6479.0
Number of Other surgeries performed,Nilphamari District,193.0
Number of Retinal surgeries performed,Kurigram District,12.0
Number of Cataract surgeries performed,Kustia District,729.0
Number of Glaucoma surgeries performed,Narayanganj District,10.0
Number of Other surgeries performed,Noakhali District,18.0
Number of Glaucoma surgeries performed,Kurigram District,62.0
Number of Oculoplasti surgeries performed,Natore District,5.0
Number of Cataract surgeries performed,Sherpur District,380.0
Number of Retinal surgeries performed,Feni District,10.0
Number of Cataract surgeries performed,Naogaon District,133.0
Number of Other surgeries performed,Natore District,124.0
Number of Cataract surgeries performed,Jashore District,422.0
Number of Other surgeries performed,Kurigram District,3436.0
Number of Oculoplasti surgeries performed,Chuadanga District,4.0
Number of Cataract surgeries performed,Noakhali District,292.0
Number of Other surgeries performed,Joypurhat District,178.0
Number of Other surgeries performed,Narayanganj District,39.0
Number of Other surgeries performed,Sherpur District,102.0
Number of Oculoplasti surgeries performed,Gopalganj District,1882.0
Number of Retinal surgeries performed,Sirajganj District,12.0
Number of Other surgeries performed,Naogaon District,250.0
Number of Other surgeries performed,Bagerhat District,299.0
