Data,Organisation unit,Value
Average length of stay,Chandpur District,139.9
Bed occupancy rate,Sylhet District,1519.7
Average length of stay,Satkhira District,1640.8
Total patient days,Rajbari District,182973.0
Total patient days,Gaibandha District,191983.0
Total patient days,Jashore District,520250.4
Bed occupancy rate,Jamalpur District,1275.3
No. of sanctioned beds,Chattogram District,1692.5
Total patient days,Satkhira District,293419.5
Average length of stay,Barguna District,39.3
No. of sanctioned beds,Bandarban District,478.6
Total patient days,Nilphamari District,304483.0
Total patient days,Chandpur District,329807.0
No. of sanctioned beds,Rangamati District,488.7
No. of sanctioned beds,Munshiganj District,667.7
Average length of stay,Gaibandha District,330.6
Bed occupancy rate,Meherpur District,573.0
No. of sanctioned beds,Khagrachhari District,514.9
No. of sanctioned beds,Dinajpur District,2411.2
Average length of stay,Thakurgaon District,148.6
Bed occupancy rate,Narail District,661.0
Bed occupancy rate,Sunamganj District,1344.7
Bed occupancy rate,Jhenaidaha District,1362.0
Bed occupancy rate,Sirajganj District,1277.8
Average length of stay,Pabna District,45.5
Average length of stay,Rajbari District,19.4
Bed occupancy rate,Patuakhali District,1384.5
No. of sanctioned beds,Rangpur District,2812.1
Total patient days,Pabna District,499895.4
No. of sanctioned beds,Noakhali District,1142.1
Average length of stay,Bandarban District,45.5
Average length of stay,Narshingdi District,47.6
No. of sanctioned beds,Magura District,397.1
Total patient days,Feni District,354173.0
No. of sanctioned beds,Rajshahi District,1097.1
Total patient days,Munshiganj District,169327.7
No. of sanctioned beds,Barguna District,611.2
Total patient days,Chuadanga District,228248.0
Total patient days,Sherpur District,242925.0
No. of sanctioned beds,Jhalokati District,460.1
No. of sanctioned beds,Satkhira District,744.0
Bed occupancy rate,Bhola District,1491.5
No. of sanctioned beds,Thakurgaon District,600.9
Bed occupancy rate,Kustia District,1285.0
Bed occupancy rate,Madaripur District,793.0
Average length of stay,Khagrachhari District,45.6
No. of sanctioned beds,Dhaka District,422.6
Bed occupancy rate,Tangail District,2093.6
No. of sanctioned beds,Habiganj District,674.5
Total patient days,Chattogram District,479383.2
Bed occupancy rate,Natore District,1088.1
No. of sanctioned beds,Rajbari District,466.0
Average length of stay,Bogura District,639.1
Bed occupancy rate,Laksmipur District,1158.0
Average length of stay,Bagerhat District,58.0
No. of sanctioned beds,Pabna District,1431.2
Average length of stay,Nilphamari District,4263.1
Bed occupancy rate,Jhalokati District,614.0
Bed occupancy rate,Dhaka District,928.3
Total patient days,Coxs Bazar District,439492.3
Average length of stay,Noakhali District,602.1
No. of sanctioned beds,Faridpur District,1565.0
Bed occupancy rate,Magura District,994.5
Average length of stay,Kishoreganj District,2704.6
No. of sanctioned beds,Madaripur District,486.4
Average length of stay,Chapai Nababganj District,138.1
Average length of stay,Lalmonirhat District,40.6
Average length of stay,Gopalganj District,456.4
Average length of stay,Magura District,7933.3
No. of sanctioned beds,Pirojpur District,666.2
Total patient days,Rangpur District,900920.0
Bed occupancy rate,Rajshahi District,1766.2
Average length of stay,Habiganj District,29.7
Average length of stay,Panchagarh District,333.8
Average length of stay,Narayanganj District,111.6
Total patient days,Manikganj District,274066.0
Average length of stay,Kurigram District,707.8
No. of sanctioned beds,Meherpur District,443.4
Bed occupancy rate,Rangpur District,1810.1
No. of sanctioned beds,Gaibandha District,634.6
Bed occupancy rate,Panchagarh District,682.9
Bed occupancy rate,Rangamati District,1092.3
No. of sanctioned beds,Kustia District,982.4
Total patient days,Khagrachhari District,130571.0
Bed occupancy rate,Bogura District,2480.3
Average length of stay,Barishal District,640.0
Total patient days,Panchagarh District,135110.0
Bed occupancy rate,Manikganj District,1077.9
Total patient days,Rangamati District,114193.0
Average length of stay,Faridpur District,156.6
No. of sanctioned beds,Cumilla District,2371.8
