Data,Organisation unit,Value
No. of sanctioned beds,Bhariab Upazila,100.0
Average length of stay,Tarash Upazila,3.5
Bed occupancy rate,Sreepur Upazila,149.4
No. of sanctioned beds,Sandwip Upazila,41.4
Bed occupancy rate,Wazirpur Upazila,198.6
Average length of stay,Basail Upazila,4.9
Average length of stay,Sherpur Upazila,3.2
Bed occupancy rate,Bheramara Upazila,152.6
Bed occupancy rate,Sujanagar Upazila,174.5
Bed occupancy rate,Bhandaria Upazila,206.3
Bed occupancy rate,Mathbaria Upazila,208.2
Average length of stay,Derai Upazila,2.3
No. of sanctioned beds,Sapahar Upazila,100.0
Average length of stay,Mirzaganj Upazila,6.3
No. of sanctioned beds,Anowara Upazila,100.0
Average length of stay,Ulipur Upazila,7.7
No. of sanctioned beds,Nandigram Upazila,62.0
Average length of stay,Kathalia Upazila,5.0
Bed occupancy rate,Titas Upazila,156.9
Average length of stay,Rajnagar Upazila,4.6
Total patient days,Kaliganj SK Upazila,33425.0
Total patient days,Kaliganj GZ Upazila,31413.0
Average length of stay,Mohammadpur Upazila,4.3
No. of sanctioned beds,Charghat Upazila,100.0
Bed occupancy rate,Boalkhali Upazila,149.2
Total patient days,Meghna Upazila,6673.0
No. of sanctioned beds,Chitalmari Upazila,81.0
Total patient days,Pakundia Upazila,23414.0
Average length of stay,Saturia Upazila,71.6
Average length of stay,Muksudpur Upazila,8.7
Total patient days,Bishwambarpur Upazila,7909.0
Average length of stay,Brahman Para Upazila,5.1
Total patient days,Hatiya Upazila,31648.0
No. of sanctioned beds,Ramganj Upazila,62.0
No. of sanctioned beds,Amtali Upazila,160.0
No. of sanctioned beds,Raipura Upazila,62.0
Total patient days,Tongi Upazila,29101.0
Total patient days,Nawabganj DP Upazila,17995.0
No. of sanctioned beds,Lohagora Upazila,83.3
Total patient days,Kanaighat Upazila,13883.0
Total patient days,Ghior Upazila,26303.0
No. of sanctioned beds,Kamarkhanda Upazila,62.0
Bed occupancy rate,Thanchi Upazila,39.5
No. of sanctioned beds,Atgharia Upazila,62.0
Bed occupancy rate,Hathazari Upazila,164.9
Bed occupancy rate,Hakimpur Upazila,118.4
Bed occupancy rate,Dowara Bazar Upazila,86.7
Average length of stay,Betagi Upazila,8.5
Bed occupancy rate,Abhaynagar Upazila,219.9
Average length of stay,Madan Upazila,7.1
Bed occupancy rate,Bochaganj Upazila,53.1
Total patient days,Fulbari DP Upazila,23741.0
Bed occupancy rate,Dewanganj Upazila,159.0
Average length of stay,Dashmina Upazila,4.9
Bed occupancy rate,Dighinala Upazila,247.7
Bed occupancy rate,Parbatipur Upazila,163.9
Total patient days,Tungipara Upazila,15097.3
Bed occupancy rate,Saidpur Upazila,0.0
Total patient days,Nagarkanda Upazila,32013.0
Bed occupancy rate,Chandanaish Upazila,150.6
Total patient days,Mohanpur Upazila,18961.0
Total patient days,Pangsha Upazila,37533.0
No. of sanctioned beds,Paikgachha Upazila,98.3
Total patient days,Bakshiganj Upazila,23991.0
No. of sanctioned beds,Gangni Upazila,62.0
Average length of stay,Modhukhali Upazila,2.8
No. of sanctioned beds,Bhurungamari Upazila,62.0
Bed occupancy rate,Goalanda Ghat Upazila,157.9
Total patient days,Sakhipur Upazila,35045.0
Average length of stay,Dhanbari Upzila,0.0
Bed occupancy rate,Bandar Upazila,114.5
No. of sanctioned beds,Nagarpur Upazila,100.0
Bed occupancy rate,Gobindaganj Upazila,178.4
Total patient days,Bholahat Upazila,19272.0
Total patient days,Rani Nagar Upazila,19824.0
Total patient days,Kapasia Upazila,37174.0
