Data,Organisation unit,Value
Breast Feed within 1 hour of birth (0-<24 months),Jashore District,902.0
Moderate Acute Malnutrition(MAM)  Received Services (0-<6m to 24-<60m),Kishoreganj District,19.0
"Number of newborn weight measured (0-<6m,6-<24m, 24-<60m)",Bogura District,11.0
"IFA received (Adolescent, Pregnant & Lactating women)",Kishoreganj District,211.0
Nutrition Service received (Children),Faridpur District,22.0
IMCI Complementary Feeding (6-23 months),Kurigram District,26583.0
"Underweight (0-<6m,6-<24m, 24-<60m)",Coxs Bazar District,6.0
"Anemia (0-<6m,6-<24m, 24-<60m)",Madaripur District,12.0
IMCI Complementary Feeding (6-23 months),Chuadanga District,14784.0
Target Population (Children),Mymensingh District,26142.0
Children  received screening malnutrition measurement  survives,Khagrachhari District,17.0
"Counselling nutrition (Adolescent, Pregnant & Lactating Women)",Kishoreganj District,710.0
Number of children received Micro-nutrient Powder (MNP),Gaibandha District,2.0
Number of children received Albendazole tablet,Barishal District,18.0
Children  received screening malnutrition measurement  survives,Noakhali District,15.0
Under 5 Nutrition Referral,Narayanganj District,33.0
Target Population (Children),Laksmipur District,8.0
Moderate Acute Malnutrition(MAM) (0-<6m to 24-<60m),Bogura District,12.0
Target Population (Children),Netrokona District,50.0
"Vitamin-A Received (Adolescent, Pregnant & Lactating Women)",Chattogram District,45.0
"Anemia (0-<6m,6-<24m, 24-<60m)",Jhenaidaha District,7133.0
Under 5 Nutrition Referral,Maulavi Bazar District,56.0
IMCI Complementary Feeding (6-23 months),Maulavi Bazar District,37317.0
IMCI Complementary Feeding (6-23 months),Sherpur District,24311.0
Nutrition Service received (adolescent girls & women),Jhalokati District,15.0
IMCI Complementary Feeding (6-23 months),Khulna District,42041.0
Nutrition Service received (adolescent girls & women),Magura District,3.0
IMCI Complementary Feeding (6-23 months),Coxs Bazar District,36521.0
"Counselling Nutrition (0-<6m,6-<24m, 24-<60m)",Madaripur District,4.0
IMCI Exclusive breast feeding,Bagerhat District,30478.0
"Counselling Nutrition (0-<6m,6-<24m, 24-<60m)",Faridpur District,40.0
Nutrition Service received (adolescent girls & women),Dhaka District,1710543.0
"Anemia affected (Adolescent, Pregnant & Lactating women)",Bhola District,72.0
"Low Birth Weight (0-<6m,6-<24m, 24-<60m)",Bandarban District,8.0
Severe Acute Malnutrition(SAM)  Received Services (0-<6m to 24-<60m),Patuakhali District,15.0
Number of children received Micro-nutrient Powder (MNP),Kishoreganj District,9.0
Nutrition Service received (Children),Jhalokati District,4.0
IMCI Complementary Feeding (6-23 months),Narayanganj District,31674.0
"Anemia affected (Adolescent, Pregnant & Lactating women)",Jhenaidaha District,6988.0
Nutrition Service received (Children),Magura District,3.0
"Wasting (0-<6m,6-<24m, 24-<60m)",Tangail District,84.0
Target Population (Children),Maulavi Bazar District,15.0
"Underweight (0-<6m,6-<24m, 24-<60m)",Kurigram District,5.0
"Anemia affected (Adolescent, Pregnant & Lactating women)",Jamalpur District,21.0
Growth Monitoring and Promotion (GMP) of Under 5 Children,Feni District,285.0
"Wasting (0-<6m,6-<24m, 24-<60m)",Shariatpur District,6.0
"Vitamin-A Received (Adolescent, Pregnant & Lactating Women)",Bandarban District,15.0
"Underweight (0-<6m,6-<24m, 24-<60m)",Maulavi Bazar District,18.0
IMCI Complementary Feeding (6-23 months),Narshingdi District,48615.0
IMCI Exclusive breast feeding,Jashore District,40344.0
"Counselling Nutrition (0-<6m,6-<24m, 24-<60m)",Jhenaidaha District,4763.0
Nutrition Service received (Children),Dhaka District,1161807.0
"Low Birth Weight (0-<6m,6-<24m, 24-<60m)",Rangpur District,4.0
"Anemia affected (Adolescent, Pregnant & Lactating women)",Barishal District,100.0
"Anemia (0-<6m,6-<24m, 24-<60m)",Dhaka District,40568.0
Target Population (Children),Coxs Bazar District,9.0
"Vitamin-A Received (Adolescent, Pregnant & Lactating Women)",Jhalokati District,1.0
"Anemia (0-<6m,6-<24m, 24-<60m)",Jamalpur District,16.0
Nutrition Service received (Children),Jhenaidaha District,6209.0
Number of children received ORS & Zinc tablet,Barishal District,95.0
"Anemia (0-<6m,6-<24m, 24-<60m)",Jhalokati District,6.0
Nutrition Service received (Children),Madaripur District,15.0
"Number of newborn weight measured (0-<6m,6-<24m, 24-<60m)",Barishal District,19.0
"Wasting (0-<6m,6-<24m, 24-<60m)",Patuakhali District,15.0
