Data,Organisation unit,Value
No. of cases with Antepartum Hemorrhage (Complication2),Nalchithi Upazila Health Complex,0.0
No.  of mother received  ANC 4,Bagmara Upazila Health Complex,20.0
No. of other pregnancy related Surgeries,Patnitala Upazila Health Complex,0.0
No. of newborn delivered in the facility referred out,Batiaghata Upazila Health Complex,10.0
No.  of mother received  ANC 3,Damudya Upazila Health Complex,30.0
No. of total Neonatal Deaths,Gobindaganj Upazila Health Complex,13.0
No.  of mother received  ANC 4,"Chhatak Upazila Health Complex,Sunamganj",74.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Shalikha Upazila Health Complex,15.0
No. of babies born with less than 2000 gm of weight,Manpura Upazila Health Complex,7.0
No. of Forceps/ Vacuum/ Breech delivery,Raipura Upazila Health Complex,28.0
No. of other pregnancy related Surgeries,Companiganj Upazila Health Complex,0.0
No. of mother received PNC 1 services at facility,Senbag Upazila Health Complex,418.0
No. of Forceps/ Vacuum/ Breech delivery,Chhagalnaya Upazila Health Complex,5.0
No. of total Neonatal Deaths,"Chakaria Upazila Health Complex, Cox's Bazar",0.0
No. of cases with Post-Partum Hemorrhage (Complication11),Birampur Upazila Health Complex,18.0
No. of Safe Blood Transfusions,Goalanda Upazila Health Complex,58.0
No. of Live Births (LB),Saturia Upazila Health Complex,225.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Palashbari Upazila Health Complex,3.0
No. of women received Post Natal Care (PNC),Bhangura Upazila Health Complex,357.0
No. of total Neonatal Deaths,Bhedarganj Upazila Health Complex,16.0
No. of newborn received PNC 1 services at facility,Mathbaria Upazila Health Complex,569.0
No. of babies born with less than 2000 gm of weight,Kaliakair Upazila Health Complex,21.0
No. of women received Post Natal Care (PNC),Atwari Upazila Health Complex,472.0
No. of cases with Antepartum Hemorrhage (Complication2),Savar Upazila Health Complex,13.0
No. of cases with Antepartum Hemorrhage (Complication2),Dewanganj Upazila Health Complex,19.0
No. of mother received PNC 2 services at facility,"Kulaura Upazila Health Complex,Moulvibazar",3.0
no. of normal deliveries with Misoprostol,Mujibnagar Upazila Health Complex,0.0
Total No. of low birth weight babies ( less than 2500 ),Pekua Upazila Health Complex,22.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Mohalchari Upazila Health Complex,1.0
No. of cases with Ectopic Pregnancy (Complication8),"Chhatak Upazila Health Complex,Sunamganj",0.0
No. of Forceps/ Vacuum/ Breech delivery,Akhaura Upazila Health Complex,0.0
Total No. of pregnant mothers with obstetric complication,Gazaria Upazila Health Complex,26.0
No. of cases with retained Placenta (Complication10),Sarail Upazila Health Complex,0.0
No. of Live Births (LB),"Barlekha Upazila Health Complex,Moulvibazar",1854.0
Total No. of low birth weight babies ( less than 2500 ),Badarganj Upazila Health Complex,2.0
No. of cases with retained Placenta (Complication10),Muradnagar Upazila Health Complex,3.0
No. of Maternal Deaths(MD),Tetulia Upazila Health Complex,0.0
No. of total Neonatal Deaths,"Dakhin Surma Upazila Health Complex,Sylhet",0.0
No. of mother received PNC 2 services at facility,Bandar Upazila Health Complex,175.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Daulatpur Upazila Health Complex,2.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,"Kanaighat Upazila Health Complex,Sylhet",1041.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Nandail Upazila Health Complex,133.0
No. of newborn received delayed bath (after 3 days),Shalikha Upazila Health Complex,11.0
No. of cases with Ruptured Uterus (Complication5),Banshkhali Upazila Health Complex,0.0
No. of cases with Post-Partum Hemorrhage (Complication11),Dhamrai Upazila Health Complex,0.0
No. of Normal Deliveries,Jhenaigati Upazila Health Complex,478.0
