Data,Organisation unit,Value
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,HOBIGANJ District NGO,285.0
No. of total Neonatal Deaths,BOGRA District NGO,0.0
No. of babies born with less than 2000 gm of weight,TANGAIL District NGO,194.0
No. of cases with Antepartum Hemorrhage (Complication2),NARAYANGANJ District NGO,9.0
No. of postpartum mother/ pregnant women referred out,RAJBARI District Private Clinic,4.0
No. of cases with other Pregnancy/ Delivery related Complications,MEHERPUR District Private Clinic,41.0
No. of Live Births (LB),NATORE District NGO,0.0
No. of cases with retained Placenta (Complication10),Gazipur District NGO,0.0
No. of cases with Puerperal Sepsis (Complication9),RAJBARI District NGO,0.0
No. of cases with Post-Partum Hemorrhage (Complication11),KURIGRAM District NGO,0.0
No. of cases with Septic Abortion (Complication6),FENI District Private Clinic,0.0
No. of Still Births,NARSINGDI District NGO,0.0
No of newborn received skin to skin care immediate after birth,NARAYANGANJ District Private Clinic,35351.0
No. of cases with Leaking Membrane (Complication13),BHOLA District Private Clinic,58.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Bandarban District NGO,0.0
No. of mother received PNC 1 services at facility,CHITTAGONG District NGO,38138.0
No. of Normal Deliveries,RANGAMATI District NGO,1193.0
No. of cases with Hydatiform Mole (Complication12),SHERPUR District NGO,0.0
No. of cases with Septic Abortion (Complication6),MAGURA District Private Clinic,0.0
No. of cases with Antepartum Hemorrhage (Complication2),NARAYANGANJ District Private Clinic,146.0
No. of Maternal Deaths(MD),MANIKGANJ District Private Clinic,0.0
No. of Vaginal Deliveries with Breech or Face Presentation,PANCHAGARH District NGO,0.0
No. of mother received PNC 2 services at facility,BARISAL District NGO,1089.0
No. of normal deliveries with AMTSL at facility level,MEHERPUR District Private Clinic,20.0
No. of newborn received PNC 1 services at facility,NARAIL District Private Clinic,3174.0
No.  of mother received  ANC 3,MUNSHIGANJ District Private Clinic,4352.0
No. of Normal Deliveries,SYLHET District Private Clinic,2219.0
No. of newborn received PNC 1 services at facility,"Cent vincent hospital, mission road, Dinajpur",2051.0
No. of total Neonatal Deaths,BHOLA District Private Clinic,0.0
No. of cases with retained Placenta (Complication10),SHARIATPUR District NGO,0.0
No. of Still Births,MADARIPUR District Private Clinic,45.0
No. of Vaginal Deliveries with Breech or Face Presentation,PEROJPUR District NGO,0.0
No. of cases with Hydatiform Mole (Complication12),SIRAJGANJ District NGO,0.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,SYLHET District NGO,2120.0
No. of cases with Antepartum Hemorrhage (Complication2),CHAPI NABABGANJ District NGO,1.0
No. of cases with retained Placenta (Complication10),RANGPUR District NGO,0.0
