Data,Organisation unit,Value
"# of Adolescents received treatment for RTI/STI",Ghatail Upazila Health Complex,9.0
"# of Adolescents received Iron & Folic acid",Jaldhaka Upazila Health Complex,677.0
"# of adolescents received services from facility",Fultala Upazila Health Complex,3194.0
"# of Adolescents received treatment for RTI/STI (Marital status)",Sarishabari Upazila Health Complex,42.0
"# of Adolescents measured as an under-weight",Dewanganj Upazila Health Complex,147.0
"# of Adolescent girls using sanitary napkin (Marital status)",Bakshiganj Upazila Health Complex,43.0
"# of Adolescent girls using sanitary napkin",Batiaghata Upazila Health Complex,224.0
"# of Adolescents received treatment for RTI/STI",Domar Upazila Health Complex,75.0
"# of adolescents received services from facility",Sakhipur Upazila Health Complex,38.0
"# of Adolescent girls using sanitary napkin (Marital status)",Dighalia Upazila Health Complex,488.0
"# of Adolescents received treatment for RTI/STI",Bhuapur Upazila Health Complex,16.0
"# of Adolescents received treatment for RTI/STI",Kaliganj GZ Upazila Health Complex,71.0
"# of adolescents received services from facility",Jaldhaka Upazila Health Complex,1134.0
"# of Adolescents received Counselling for RTI/STI (Marital status)",Islampur Upazila Health Complex,56.0
"# of Adolescents received Iron & Folic acid (Marital status)",Madarganj Upazila Health Complex,273.0
"# of Adolescents received Counselling for RTI/STI (Marital status)",Saidpur Upazila Health Complex,286.0
"# of Adolescents who knows about legal age of marriage",Kaliganj GZ Upazila Health Complex,820.0
"# of Adolescents measured as an under-weight (Marital status)",Dighalia Upazila Health Complex,194.0
"# of Adolescents received treatment for RTI/STI (Marital status)",Paikgacha Upazila Health Complex,29.0
"# of Adolescent girls using sanitary napkin",Kaliganj GZ Upazila Health Complex,495.0
"# of Adolescents received Counselling for RTI/STI",Bakshiganj Upazila Health Complex,250.0
"# of adolescents received services from facility (Marital status)",Rupsha Upazila Health Complex,1283.0
"# of adolescents received services from facility (Marital status)",Lalmohan Upazila Health Complex,411.0
"# of Adolescents measured as an under-weight",Batiaghata Upazila Health Complex,53.0
"# of Adolescents received Iron & Folic acid",Domar Upazila Health Complex,160.0
"# of Adolescents measured as an under-weight (Marital status)",Bakshiganj Upazila Health Complex,26.0
"# of Adolescent girls using sanitary napkin (Marital status)",Terakhada Upazila Health Complex,1960.0
"# of Adolescents received Iron & Folic acid",Kaliganj GZ Upazila Health Complex,696.0
"# of adolescents received services from facility",Domar Upazila Health Complex,288.0
"# of Adolescents received Counselling for the changes during puberty / Adolescents period",Islampur Upazila Health Complex,131.0
"# of Adolescents who knows about legal age of marriage",Domar Upazila Health Complex,239.0
"# of Adolescents who knows about legal age of marriage",Batiaghata Upazila Health Complex,594.0
"# of Adolescents received treatment for RTI/STI",Batiaghata Upazila Health Complex,49.0
"# of Adolescent girls using sanitary napkin",Melandaha Upazila Health Complex,153.0
