Data,Organisation unit,Value
"# of adolescents received services from facility",Khulna District,77266.0
"# of Adolescent girls using sanitary napkin (Marital status)",Tangail District,283.0
"# of Adolescents received Counselling for the changes during puberty / Adolescents period",Tangail District,451.0
"# of Adolescent girls using sanitary napkin",Nilphamari District,3435.0
"# of Adolescents who knows about legal age of marriage",Nilphamari District,3528.0
"# of Adolescents received Counselling for RTI/STI (Marital status)",Jamalpur District,1631.0
"# of Adolescents measured as an under-weight (Marital status)",Tangail District,162.0
"# of Adolescents received treatment for RTI/STI",Tangail District,177.0
"# of Adolescents received Iron & Folic acid (Marital status)",Bhola District,3088.0
"# of Adolescent referred from Adolescent clubs & others",Bhola District,326.0
"# of Adolescents measured as an under-weight",Bhola District,1657.0
"# of adolescents received services from facility (Marital status)",Tangail District,1602.0
"# of sexually active adolescents using contraceptive methods",Tangail District,73.0
"# of Adolescents received Counselling for RTI/STI",Jamalpur District,1717.0
"# of Adolescents who knows about legal age of marriage",Jamalpur District,1316.0
"# of Adolescents received treatment for RTI/STI (Marital status)",Gazipur District,779.0
"# of Adolescent referred from Educational Institute",Khulna District,1564.0
"# of Adolescent girls using sanitary napkin",Tangail District,313.0
"# of Adolescents received Iron & Folic acid",Khulna District,39468.0
"# of Adolescent girls using sanitary napkin (Marital status)",Nilphamari District,2609.0
"# of Adolescents measured as an under-weight",Jamalpur District,242.0
"# of Adolescents received Counselling for the changes during puberty / Adolescents period",Nilphamari District,5234.0
"# of Adolescents received treatment for RTI/STI (Marital status)",Bhola District,2041.0
"# of Adolescents received treatment for RTI/STI (Marital status)",Jamalpur District,982.0
"# of Adolescent referred from Educational Institute",Nilphamari District,1058.0
"# of Adolescents received Counselling for the changes during puberty / Adolescents period",Jamalpur District,1181.0
"# of adolescents received services from facility (Marital status)",Nilphamari District,10137.0
"# of sexually active adolescents using contraceptive methods",Nilphamari District,302.0
"# of adolescents received services from facility (Marital status)",Khulna District,70883.0
"# of Adolescents received Iron & Folic acid",Nilphamari District,12879.0
