Data,Organisation unit,Value
upazilla_epi_Syringe (0.05 ml) supplied1,Nakla Upazila,4700.0
upazilla_epi_BCG diluent_supplied1,Debidwar Upazila,5285.0
upazilla_epi_BCG vial_supplied1,Lakhai Upazila,1630.0
upazilla_epi_Pentavalent vial_supplied1,Nagarpur Upazila,18764.0
upazilla_epi_Syringe (0.05 ml) supplied1,Chirir Bandar Upazila,5400.0
upazilla_epi_Syringe (3 ml) supplied1,Haluaghat Upazila,3600.0
upazilla_epi_BCG vial_supplied1,Mahadebpur Upazila,1880.0
upazilla_epi_Syringe (0.1 ml) supplied1,Satkhira Sadar Upazila,7300.0
upazilla_epi_Syringe (3 ml) supplied1,Kalia Upazila,1200.0
upazilla_epi_OPV vial_supplied1,Sreepur Upazila magura,1756.0
upazilla_epi_MR vial_supplied1,Narail Sadar Upazila,2350.0
upazilla_epi_BCG vial_supplied1,Daulat Khan Upazila,1806.0
upazilla_epi_TT vial_supplied1,Char Fassion Upazila,5440.0
upazilla_epi_Syringe (0.5 ml) supplied1,Atpara Upazila,26200.0
upazilla_epi_MR vial_supplied1,Hossainpur Upazila,1950.0
upazilla_epi_MR diluent_supplied1,Gowainghat Upazila,2720.0
upazilla_epi_BCG diluent_supplied1,Muktagachha Upazila,2913.0
upazilla_epi_PCV vial_supplied1,Sapahar Upazila,6477.0
upazilla_epi_TT vial_supplied1,Kalkini Upazila,1450.0
upazilla_epi_IPV vial_supplied1,Rampal Upazila,265.0
upazilla_epi_MR diluent_supplied1,Chauddagram Upazila,4600.0
upazilla_epi_Syringe (3 ml) supplied1,Kuliar Char Upazila,1500.0
upazilla_epi_BCG diluent_supplied1,Dohar Upazila,368.0
upazilla_epi_PCV vial_supplied1,Fulbari KG Upazila,14350.0
upazilla_epi_TT vial_supplied1,Badalgachhi Upazila,2076.0
upazilla_epi_BCG vial_supplied1,Damudya Upazila,70.0
upazilla_epi_PCV vial_supplied1,"Dakshin Sunamganj Upazila, Sunamganj",4600.0
upazilla_epi_MR diluent_supplied1,Chhatak Upazila,3350.0
upazilla_epi_Syringe (0.1 ml) supplied1,Assasuni Upazila,4800.0
upazilla_epi_BCG vial_supplied1,Ishwarganj Upazila,2750.0
upazilla_epi_OPV vial_supplied1,Lama Upazila,152.0
upazilla_epi_Syringe (0.5 ml) supplied1,Naogaon Sadar Upazila,68900.0
upazilla_epi_BCG diluent_supplied1,Damurhuda Upazila,1610.0
upazilla_epi_IPV vial_supplied1,Rupganj Upazila,1355.0
upazilla_epi_MR diluent_supplied1,Bagerhat Sadar Upazila,1705.0
upazilla_epi_MR vial_supplied1,Kalukhali Upazila,1280.0
upazilla_epi_Syringe (0.05 ml) supplied1,Austagram Upazila,1200.0
upazilla_epi_MR vial_supplied1,Nagarpur Upazila,2850.0
upazilla_epi_MR diluent_supplied1,Manikchhari Upazila,1280.0
upazilla_epi_TT vial_supplied1,Nalchity Upazila,1904.0
upazilla_epi_BCG diluent_supplied1,Golachipa Upazila,1500.0
upazilla_epi_Syringe (0.05 ml) supplied1,Magura Sadar Upazila,3200.0
upazilla_epi_IPV vial_supplied1,Ashuganj Upazila,265.0
upazilla_epi_IPV vial_supplied1,Jamalpur Sadar Upazila,637.0
upazilla_epi_Syringe (0.05 ml) supplied1,Badarganj Upazila,3600.0
upazilla_epi_MR vial_supplied1,Saghata Upazila,3124.0
upazilla_epi_Syringe (0.05 ml) supplied1,Fulchhari Upazila,3600.0
upazilla_epi_Syringe (0.05 ml) supplied1,Belabo Upazila,3900.0
upazilla_epi_PCV vial_supplied1,Kalai Upazila,5242.0
upazilla_epi_TT vial_supplied1,Bajitpur Upazila,2529.0
upazilla_epi_Syringe (0.1 ml) supplied1,Juri Upazila,2300.0
upazilla_epi_MR vial_supplied1,Kawkhali RM Upazila,680.0
upazilla_epi_Syringe (3 ml) supplied1,Dakshin Surma Upazila,3000.0
upazilla_epi_BCG diluent_supplied1,Lalmonirhat Sadar Upazila,2150.0
upazilla_epi_BCG vial_supplied1,Tanore Upazila,725.0
upazilla_epi_PCV vial_supplied1,Rajbari Sadar Upazila,10500.0
upazilla_epi_OPV vial_supplied1,Sharsa Upazila,3700.0
upazilla_epi_MR diluent_supplied1,Gaibandha Sadar Upazila,3532.0
upazilla_epi_BCG diluent_supplied1,Birganj Upazila,3350.0
upazilla_epi_BCG diluent_supplied1,Mithamain Upazila,1000.0
upazilla_epi_Pentavalent vial_supplied1,Narail Sadar Upazila,12808.0
upazilla_epi_PCV vial_supplied1,Nandigram Upazila,1300.0
upazilla_epi_PCV vial_supplied1,Chatkhil Upazila,10900.0
upazilla_epi_BCG diluent_supplied1,Keshabpur Upazila,4099.0
upazilla_epi_PCV vial_supplied1,Anowara Upazila,0.0
upazilla_epi_OPV vial_supplied1,Subarna Char Upazila,3100.0
upazilla_epi_BCG diluent_supplied1,Zakiganj Upazila,1150.0
upazilla_epi_TT vial_supplied1,Lalmohan Upazila,3975.0
upazilla_epi_Syringe (5 ml) supplied1,Bhuapur Upazila,2900.0
upazilla_epi_PCV vial_supplied1,Charghat Upazila,4300.0
upazilla_epi_BCG diluent_supplied1,Atwari Upazila,1220.0
upazilla_epi_Syringe (3 ml) supplied1,Madarganj Upazila,2700.0
upazilla_epi_IPV vial_supplied1,Ajmiriganj Upazila,232.0
upazilla_epi_OPV vial_supplied1,Begumganj Upazila,6900.0
upazilla_epi_IPV vial_supplied1,Fulbaria Upazila,1055.0
upazilla_epi_MR vial_supplied1,Sreemangal Upazila,1250.0
upazilla_epi_BCG vial_supplied1,Golabganj Upazila,3300.0
upazilla_epi_Syringe (0.1 ml) supplied1,Kaliganj SK Upazila,8300.0
upazilla_epi_OPV vial_supplied1,Bhedarganj Upazila,400.0
upazilla_epi_Pentavalent vial_supplied1,Raipura Upazila,39768.0
upazilla_epi_Syringe (0.05 ml) supplied1,Delduar Upazila,7200.0
upazilla_epi_TT vial_supplied1,Mohanganj Upazila,1599.0
upazilla_epi_TT vial_supplied1,Kulaura Upazila,2006.0
upazilla_epi_OPV vial_supplied1,Nasirnagar Upazila,3100.0
upazilla_epi_Syringe (3 ml) supplied1,Barura Upazila,1700.0
upazilla_epi_Syringe (3 ml) supplied1,Itna Upazila,700.0
upazilla_epi_OPV vial_supplied1,Mohanpur Upazila,500.0
upazilla_epi_OPV vial_supplied1,Monpura Upazila,1130.0
upazilla_epi_MR diluent_supplied1,Lohajang Upazila,2000.0
upazilla_epi_Syringe (0.1 ml) supplied1,Nagarkanda Upazila,400.0
upazilla_epi_BCG diluent_supplied1,Kamalganj Upazila,980.0
upazilla_epi_OPV vial_supplied1,Pirojpur Sadar Upazila,800.0
upazilla_epi_BCG diluent_supplied1,Nesarabad Upazila,1640.0
upazilla_epi_Pentavalent vial_supplied1,Bhariab Upazila,12816.0
upazilla_epi_OPV vial_supplied1,Fulbari DP Upazila,1700.0
upazilla_epi_Syringe (0.5 ml) supplied1,Shyamnagar Upazila,55200.0
upazilla_epi_Syringe (3 ml) supplied1,Nasirnagar Upazila,1200.0
upazilla_epi_Pentavalent vial_supplied1,Paba Upazila,13000.0
upazilla_epi_Syringe (3 ml) supplied1,Dhobaura Upazila,0.0
upazilla_epi_IPV vial_supplied1,Santhia Upazila,315.0
upazilla_epi_MR diluent_supplied1,Comilla Sadar South Upazila,3500.0
upazilla_epi_Syringe (5 ml) supplied1,Ghoraghat Upazila,900.0
upazilla_epi_Syringe (0.05 ml) supplied1,Barlekha Upazila,1200.0
upazilla_epi_BCG diluent_supplied1,Rupsa Upazila,1400.0
upazilla_epi_Syringe (3 ml) supplied1,Matiranga Upazila,900.0
upazilla_epi_Syringe (0.05 ml) supplied1,Ghatail Upazila,9600.0
upazilla_epi_Syringe (0.05 ml) supplied1,Zianagar Upazila,1800.0
upazilla_epi_OPV vial_supplied1,Rajarhat Upazila,1600.0
upazilla_epi_IPV vial_supplied1,Dumki Upazila,62.0
upazilla_epi_MR vial_supplied1,Kurigram Sadar Upazila,1850.0
upazilla_epi_MR vial_supplied1,Nikli Upazila,950.0
upazilla_epi_Syringe (0.1 ml) supplied1,Meghna Upazila,5900.0
upazilla_epi_Pentavalent vial_supplied1,Chuadanga Sadar Upazila,12408.0
upazilla_epi_Syringe (0.1 ml) supplied1,Dowara Bazar Upazila,1000.0
upazilla_epi_OPV vial_supplied1,Barura Upazila,5150.0
upazilla_epi_MR diluent_supplied1,Dhamairhat Upazila,1898.0
upazilla_epi_TT vial_supplied1,Debiganj Upazila,3896.0
upazilla_epi_TT vial_supplied1,Khoksa Upazila,1137.0
upazilla_epi_Syringe (5 ml) supplied1,Bhangura Upazila,1800.0
upazilla_epi_Syringe (3 ml) supplied1,Faridpur Upazila,610.0
upazilla_epi_Pentavalent vial_supplied1,Sreemangal Upazila,9900.0
upazilla_epi_Syringe (5 ml) supplied1,Char Bhadrasan Upazila,100.0
upazilla_epi_BCG diluent_supplied1,Companiganj NK Upazila,2801.0
upazilla_epi_PCV vial_supplied1,Bhurungamari Upazila,15600.0
upazilla_epi_OPV vial_supplied1,Char Rajibpur Upazila,1100.0
upazilla_epi_IPV vial_supplied1,Kashiani Upazila,0.0
upazilla_epi_Pentavalent vial_supplied1,Boalmari Upazila,4600.0
upazilla_epi_Pentavalent vial_supplied1,Hossainpur Upazila,13754.0
upazilla_epi_MR diluent_supplied1,Taraganj Upazila,1250.0
upazilla_epi_IPV vial_supplied1,Coxs Bazar Sadar Upazila,0.0
upazilla_epi_TT vial_supplied1,Akkelpur Upazila,1366.0
upazilla_epi_Syringe (5 ml) supplied1,Beani Bazar Upazila,4600.0
upazilla_epi_BCG diluent_supplied1,Patuakhali Sadar Upazila,960.0
upazilla_epi_OPV vial_supplied1,Alamdanga Upazila,2400.0
upazilla_epi_OPV vial_supplied1,Kuliar Char Upazila,1400.0
upazilla_epi_Syringe (0.05 ml) supplied1,Gopalpur Upazila,4800.0
upazilla_epi_TT vial_supplied1,Tazumuddin Upazila,2444.0
upazilla_epi_BCG vial_supplied1,Kendua Upazila,2470.0
upazilla_epi_Syringe (0.1 ml) supplied1,Dinajpur Sadar Upazila,9300.0
upazilla_epi_BCG diluent_supplied1,Burhanuddin Upazila,2180.0
upazilla_epi_BCG vial_supplied1,Daulatpur KT Upazila,3930.0
upazilla_epi_BCG vial_supplied1,Trishal Upazila,3110.0
upazilla_epi_IPV vial_supplied1,Jhikargachha Upazila,430.0
upazilla_epi_Syringe (5 ml) supplied1,Bauphal Upazila,1200.0
upazilla_epi_Syringe (0.1 ml) supplied1,Fulbari DP Upazila,2000.0
upazilla_epi_MR diluent_supplied1,Shariatpur Sadar Upazila,200.0
upazilla_epi_Syringe (3 ml) supplied1,Haripur Upazila,0.0
upazilla_epi_Pentavalent vial_supplied1,Purbadhala Upazila,21740.0
upazilla_epi_Syringe (0.1 ml) supplied1,Goalanda Ghat Upazila,9300.0
upazilla_epi_PCV vial_supplied1,Sitakunda Upazila,2400.0
upazilla_epi_OPV vial_supplied1,Sadullapur Upazila,3150.0
upazilla_epi_Syringe (5 ml) supplied1,Joypurhat Sadar Upazila,4500.0
upazilla_epi_BCG vial_supplied1,Jurai Chhari Upazila,190.0
upazilla_epi_BCG diluent_supplied1,Roumari Upazila,1650.0
upazilla_epi_Pentavalent vial_supplied1,Jaintiapur Upazila,18500.0
upazilla_epi_IPV vial_supplied1,Debhata Upazila,230.0
upazilla_epi_OPV vial_supplied1,Meghna Upazila,1050.0
upazilla_epi_Syringe (0.1 ml) supplied1,Sujanagar Upazila,7200.0
upazilla_epi_MR diluent_supplied1,Mohammadpur Upazila,2320.0
upazilla_epi_MR diluent_supplied1,Ajmiriganj Upazila,1800.0
upazilla_epi_OPV vial_supplied1,Kaliganj SK Upazila,2020.0
upazilla_epi_Syringe (5 ml) supplied1,Kabirhat Upazila,4000.0
upazilla_epi_Syringe (0.1 ml) supplied1,Jaldhaka Upazila,8900.0
upazilla_epi_MR vial_supplied1,Kalaroa Upazila,2125.0
upazilla_epi_MR diluent_supplied1,Jamalpur Sadar Upazila,4000.0
upazilla_epi_Syringe (5 ml) supplied1,Narayanganj Sadar Upazila,4800.0
upazilla_epi_MR diluent_supplied1,Ashuganj Upazila,1700.0
upazilla_epi_Syringe (3 ml) supplied1,Sreepur Upazila magura,0.0
upazilla_epi_Syringe (0.1 ml) supplied1,Jhenaidaha Sadar Upazila,5800.0
upazilla_epi_IPV vial_supplied1,Gowainghat Upazila,830.0
upazilla_epi_Syringe (3 ml) supplied1,Sadullapur Upazila,1400.0
upazilla_epi_Pentavalent vial_supplied1,Naniarchar Upazila,3377.0
upazilla_epi_Syringe (0.05 ml) supplied1,Lakhai Upazila,4200.0
upazilla_epi_Syringe (0.1 ml) supplied1,Rajarhat Upazila,3800.0
upazilla_epi_TT vial_supplied1,Maheshpur Upazila,2150.0
upazilla_epi_Syringe (0.05 ml) supplied1,Brahmanbaria Sadar Upazila,6600.0
upazilla_epi_BCG vial_supplied1,Jhalokati Sadar Upazila,1520.0
upazilla_epi_IPV vial_supplied1,Khagrachhari Sadar Upazila,93.0
upazilla_epi_Syringe (0.5 ml) supplied1,Hatibandha Upazila,89200.0
upazilla_epi_TT vial_supplied1,Kalmakanda Upazila,3050.0
upazilla_epi_OPV vial_supplied1,Madarganj Upazila,2097.0
upazilla_epi_TT vial_supplied1,Porsha Upazila,1068.0
upazilla_epi_PCV vial_supplied1,Fakirhat Upazila,4765.0
upazilla_epi_BCG vial_supplied1,Madhabpur Upazila,3020.0
upazilla_epi_Syringe (0.05 ml) supplied1,Kaunia Upazila,2300.0
upazilla_epi_PCV vial_supplied1,Kaptai Upazila,1950.0
upazilla_epi_PCV vial_supplied1,Zanzira Upazila,800.0
upazilla_epi_MR vial_supplied1,Mongla Upazila,1220.0
upazilla_epi_MR vial_supplied1,Tazumuddin Upazila,1279.0
upazilla_epi_BCG diluent_supplied1,Pakundia Upazila,2030.0
upazilla_epi_TT vial_supplied1,Shajahanpur Upazila (Majhira),765.0
upazilla_epi_Syringe (0.1 ml) supplied1,Sonargaon Upazila,11700.0
upazilla_epi_MR diluent_supplied1,Jamalganj Upazila,1250.0
upazilla_epi_BCG diluent_supplied1,Bahubal Upazila,1740.0
upazilla_epi_BCG vial_supplied1,Jagannathpur Upazila,2000.0
upazilla_epi_BCG vial_supplied1,Gopalpur Upazila,2210.0
upazilla_epi_Syringe (0.1 ml) supplied1,Subarna Char Upazila,10200.0
upazilla_epi_OPV vial_supplied1,Juri Upazila,600.0
upazilla_epi_TT vial_supplied1,Adamdighi Upazila,540.0
upazilla_epi_PCV vial_supplied1,Harinakunda Upazila,7935.0
upazilla_epi_BCG diluent_supplied1,Bhola Sadar Upazila,3350.0
upazilla_epi_Syringe (3 ml) supplied1,Sharsa Upazila,1000.0
upazilla_epi_Syringe (5 ml) supplied1,Islampur Upazila,6400.0
upazilla_epi_BCG vial_supplied1,Barlekha Upazila,1385.0
upazilla_epi_BCG diluent_supplied1,Khansama Upazila,1480.0
upazilla_epi_TT vial_supplied1,Nikli Upazila,3332.0
upazilla_epi_Syringe (0.05 ml) supplied1,Nandail Upazila,10800.0
upazilla_epi_BCG diluent_supplied1,Kachua BH Upazila,1000.0
upazilla_epi_BCG diluent_supplied1,Bakshiganj Upazila,1750.0
upazilla_epi_PCV vial_supplied1,Sarankhola Upazila,4100.0
upazilla_epi_MR vial_supplied1,Durgapur Upazila,850.0
upazilla_epi_Syringe (5 ml) supplied1,Atrai Upazila,6000.0
upazilla_epi_OPV vial_supplied1,Singra Upazila,1100.0
upazilla_epi_BCG diluent_supplied1,Companiganj SH Upazila,1150.0
upazilla_epi_BCG vial_supplied1,Naikhongchhari Upazila,80.0
upazilla_epi_PCV vial_supplied1,Pirganj TG Upazila,8600.0
upazilla_epi_OPV vial_supplied1,Kanaighat Upazila,1651.0
upazilla_epi_MR diluent_supplied1,Kathalia Upazila,1200.0
upazilla_epi_BCG diluent_supplied1,Baghmara Upazila,1300.0
upazilla_epi_MR vial_supplied1,Maheshpur Upazila,1935.0
upazilla_epi_Syringe (0.1 ml) supplied1,Bishwambarpur Upazila,4100.0
upazilla_epi_Pentavalent vial_supplied1,Mirzapur Upazila,23164.0
upazilla_epi_Syringe (3 ml) supplied1,Sundarganj Upazila,1500.0
upazilla_epi_BCG vial_supplied1,Badarganj Upazila,12230.0
upazilla_epi_Syringe (0.1 ml) supplied1,Jhenaigati Upazila,2600.0
upazilla_epi_Syringe (5 ml) supplied1,Khetlal Upazila,2400.0
upazilla_epi_BCG diluent_supplied1,Nangalkot Upazila,3250.0
upazilla_epi_Syringe (0.5 ml) supplied1,Melandaha Upazila,94400.0
upazilla_epi_PCV vial_supplied1,Terokhada Upazila,4630.0
upazilla_epi_BCG vial_supplied1,Austagram Upazila,1230.0
upazilla_epi_Syringe (0.05 ml) supplied1,Akhaura Upazila,5200.0
upazilla_epi_MR vial_supplied1,Amtali Upazila,2570.0
upazilla_epi_PCV vial_supplied1,Patgram Upazila,7600.0
upazilla_epi_Syringe (0.5 ml) supplied1,Kishoreganj Sadar Upazila,60400.0
upazilla_epi_MR vial_supplied1,Atgharia Upazila,1100.0
upazilla_epi_BCG diluent_supplied1,Banshkhali Upazila,100.0
upazilla_epi_Pentavalent vial_supplied1,Nilphamari Sadar Upazila,22300.0
upazilla_epi_Syringe (0.5 ml) supplied1,Batiaghata Upazila,44500.0
upazilla_epi_Syringe (0.05 ml) supplied1,Kalihati Upazila,12000.0
upazilla_epi_PCV vial_supplied1,Chaugachha Upazila,7400.0
upazilla_epi_Pentavalent vial_supplied1,Lohagara Upazila,20296.0
upazilla_epi_BCG diluent_supplied1,Shailkupa Upazila,3029.0
upazilla_epi_Syringe (0.5 ml) supplied1,Rajapur Upazila,24000.0
upazilla_epi_Syringe (0.5 ml) supplied1,Terokhada Upazila,17600.0
upazilla_epi_MR diluent_supplied1,Santhia Upazila,2050.0
upazilla_epi_Syringe (0.05 ml) supplied1,Chilmari Upazila,2700.0
