Data,Organisation unit,Value
No. of cases with Hydatiform Mole (Complication12),Bangladesh,7465.0
No. of Safe Blood Transfusions,Bangladesh,253400.0
No.  of mother received  ANC 2,Bangladesh,209253.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Bangladesh,139749.0
No. of cases with Post-Partum Hemorrhage (Complication11),Bangladesh,27416.0
No. of patients Referred In,Bangladesh,101516.0
No. of women received Post Natal Care (PNC),Bangladesh,722864.0
No. of women given birth between 24-34 completed gestational,Bangladesh,56899.0
No. of newborn received PNC 1 services at facility,Bangladesh,730628.0
No. of mother received PNC 1 services at facility,Bangladesh,780915.0
No. of other pregnancy related Surgeries,Bangladesh,25150.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),Bangladesh,10706.0
No. of mother received PNC 2 services at facility,Bangladesh,469114.0
No. of Normal Deliveries,Bangladesh,784592.7
No. of cases with Puerperal Sepsis (Complication9),Bangladesh,5496.0
No. of cases with Ruptured Uterus (Complication5),Bangladesh,5317.0
No. of cases with Ectopic Pregnancy (Complication8),Bangladesh,9131.0
Number of  3◦ /4◦ perineal tear repair surgery,Bangladesh,3891.0
No. of newborn initiated breastfeeding within 1 hour after birth,Bangladesh,656947.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,Bangladesh,1832.0
No. of newborn received delayed bath (after 3 days),Bangladesh,52229.0
No. of normal deliveries with AMTSL at facility level,Bangladesh,546671.0
No.  of mother received  ANC 3,Bangladesh,152362.0
No. of newborn not breathe or cry spontaneously at birth,Bangladesh,59909.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,Bangladesh,94442.0
No. of genital fistula repair Surgeries (OT),Bangladesh,2813.0
No. of cases with Antepartum Hemorrhage (Complication2),Bangladesh,25867.0
No. of cases with Septic Abortion (Complication6),Bangladesh,11149.0
No. of cases with other Pregnancy/ Delivery related Complications,Bangladesh,94490.0
No. of pregnant women received Misoprostol tablets,Bangladesh,70144.0
No.  of mother received  ANC 4,Bangladesh,141314.0
No. of newborn delivered in the facility referred out,Bangladesh,22337.0
no. of normal deliveries with Misoprostol,Bangladesh,93645.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,Bangladesh,43402.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged not closed,Bangladesh,148.0
No.  of  postpartum  FP  method  was  used,Bangladesh,26185.0
No. of  neonatal  death reviewed,Bangladesh,1810.0
No. of total Neonatal Deaths,Bangladesh,14949.0
Total No. of pregnant mothers with obstetric complication,Bangladesh,326813.0
No. of Cesarean Section,Bangladesh,677380.0
No. of Vaginal Deliveries with Breech or Face Presentation,Bangladesh,6422.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),Bangladesh,44065.0
No. of babies born with less than 2000 gm of weight,Bangladesh,18949.0
No. of Forceps/ Vacuum/ Breech delivery,Bangladesh,12232.0
No. of newborn received PNC 2 services at facility,Bangladesh,430379.0
No. of Destructive Operation,Bangladesh,3144.0
Total No. of low birth weight babies ( less than 2500 ),Bangladesh,46831.0
No. of cases with retained Placenta (Complication10),Bangladesh,25801.0
No. of cases with Leaking Membrane (Complication13),Bangladesh,68189.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Bangladesh,661943.0
No. of Still Births,Bangladesh,31102.0
No. of patients Referred Out,Bangladesh,43313.0
No.  of mother received  ANC 1,Bangladesh,4373748.0
No of newborn received skin to skin care immediate after birth,Bangladesh,578367.0
No. of genital fistula patients discharged closed and dry (Indoor),Bangladesh,1261.0
No. of Maternal Deaths(MD),Bangladesh,2443.0
No. of genital fistula patients discharged with fistula not closed (Indoor),Bangladesh,215.0
No. of Live Births (LB),Bangladesh,1436549.0
No. of cases with non-specific Abortion (Complication7),Bangladesh,89261.0
No. of postpartum mother/ pregnant women referred out,Bangladesh,34846.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,Bangladesh,1264445.0
Other obstetric complications (Complication 14),Bangladesh,125355.0
No. of genital fistula patients discharged with a closed fistula but with remaining incontinence (Indoor),Bangladesh,202.0
