Data,Organisation unit,Value
Received KMC and 4th followed up,Bangladesh,244.0
Babies received KMC,Bangladesh,2474.0
Received KMC and 1st followed up,Bangladesh,1529.0
MBFFI|Number of LBW given KMC,Bangladesh,166.0
Discharged after KMC as per protocol,Bangladesh,1617.0
Received KMC and 3rd followed up,Bangladesh,438.0
Received KMC and 2nd followed up,Bangladesh,779.0
Received KMC and referred/discontinued,Bangladesh,207.0
Babies born in facility received KMC,Bangladesh,1493.0
Babies died during KMC,Bangladesh,33.0
Discharged after KMC on request,Bangladesh,758.0
