Data,Organisation unit,Value
No. of mother received PNC 2 services at facility,"Jamalpur District Hospital, Jamalpur",3008.0
No.  of mother received  ANC 4,"Thakurgaon District Hospital, Thakurgaon",537.0
No. of Safe Blood Transfusions,"Sunamganj District Hospital, Sunamganj",143.0
No. of other pregnancy related Surgeries,"Thakurgaon District Hospital, Thakurgaon",0.0
No. of total Neonatal Deaths,"Bagerhat District Hospital, Bagerhat",8.0
No. of newborn received PNC 2 services at facility,"M.Bazar District Hospital, M.Bazar",3177.0
No. of Normal Deliveries,"Barguna District Hospital, Barguna",1069.0
No. of babies born with less than 2000 gm of weight,"M.Bazar District Hospital, M.Bazar",143.0
No. of newborn not breathe or cry spontaneously at birth,"Thakurgaon District Hospital, Thakurgaon",108.0
No.  of mother received  ANC 4,"M.Bazar District Hospital, M.Bazar",163.0
No. of cases with Antepartum Hemorrhage (Complication2),"Barguna District Hospital, Barguna",10.0
No. of cases with Septic Abortion (Complication6),"Jamalpur District Hospital, Jamalpur",13.0
No. of cases with retained Placenta (Complication10),Sirajganj General Hospital,199.0
No. of Still Births,"Narail District Hospital, Narail",77.0
No of newborn received skin to skin care immediate after birth,"Barguna District Hospital, Barguna",1148.0
No. of cases with Ruptured Uterus (Complication5),"Panchagarh District Hospital, Panchagarh",28.0
No.  of mother received  ANC 1,"Bagerhat District Hospital, Bagerhat",6460.0
Other obstetric complications (Complication 14),"M.Bazar District Hospital, M.Bazar",134.0
No. of newborn not breathe or cry spontaneously at birth,"M.Bazar District Hospital, M.Bazar",81.0
No. of cases with Leaking Membrane (Complication13),"Bagerhat District Hospital, Bagerhat",85.0
No. of mother received PNC 2 services at facility,"Patuakhali District Hospital, Patuakhali",4176.0
Number of  3◦ /4◦ perineal tear repair surgery,"Panchagarh District Hospital, Panchagarh",71.0
No. of newborn delivered in the facility referred out,Sirajganj General Hospital,161.0
No. of Destructive Operation,"Bagerhat District Hospital, Bagerhat",2.0
No. of pregnant women received Misoprostol tablets,"Narail District Hospital, Narail",122.0
Other obstetric complications (Complication 14),"Thakurgaon District Hospital, Thakurgaon",131.0
No. of newborn delivered in the facility referred out,"Patuakhali District Hospital, Patuakhali",204.0
No. of Maternal Deaths(MD),"Barguna District Hospital, Barguna",4.0
No. of cases with non-specific Abortion (Complication7),"Panchagarh District Hospital, Panchagarh",244.0
No. of cases with Hydatiform Mole (Complication12),"Barguna District Hospital, Barguna",7.0
No. of women given birth between 24-34 completed gestational,"Panchagarh District Hospital, Panchagarh",236.0
No. of cases with Antepartum Hemorrhage (Complication2),Sirajganj General Hospital,135.0
No. of Normal Deliveries,Sirajganj General Hospital,1579.0
No. of cases with Septic Abortion (Complication6),"Patuakhali District Hospital, Patuakhali",7.0
No.  of mother received  ANC 2,"Panchagarh District Hospital, Panchagarh",47.0
No.  of mother received  ANC 3,"M.Bazar District Hospital, M.Bazar",279.0
No. of newborn delivered in the facility referred out,"Barguna District Hospital, Barguna",26.0
No. of Normal Deliveries,"Patuakhali District Hospital, Patuakhali",2237.0
No.  of  postpartum  FP  method  was  used,"Jamalpur District Hospital, Jamalpur",138.0
No. of mother received PNC 2 services at facility,Sirajganj General Hospital,1978.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,"M.Bazar District Hospital, M.Bazar",72.0
No. of cases with Post-Partum Hemorrhage (Complication11),"M.Bazar District Hospital, M.Bazar",108.0
No. of Forceps/ Vacuum/ Breech delivery,"Jamalpur District Hospital, Jamalpur",6.0
No. of cases with Leaking Membrane (Complication13),"Sunamganj District Hospital, Sunamganj",40.0
No. of cases with Ectopic Pregnancy (Complication8),"Thakurgaon District Hospital, Thakurgaon",5.0
No. of genital fistula repair Surgeries (OT),Sirajganj General Hospital,9.0
No. of mother received PNC 1 services at facility,"Panchagarh District Hospital, Panchagarh",1601.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,"Panchagarh District Hospital, Panchagarh",55.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),"M.Bazar District Hospital, M.Bazar",116.0
no. of normal deliveries with Misoprostol,"M.Bazar District Hospital, M.Bazar",50.0
No. of cases with retained Placenta (Complication10),"Patuakhali District Hospital, Patuakhali",253.0
No. of newborn delivered in the facility referred out,"Jamalpur District Hospital, Jamalpur",190.0
No. of pregnant women received Misoprostol tablets,"Jamalpur District Hospital, Jamalpur",26.0
No. of Maternal Deaths(MD),Sirajganj General Hospital,14.0
No. of patients Referred Out,"Bagerhat District Hospital, Bagerhat",7.0
No. of cases with Hydatiform Mole (Complication12),"Patuakhali District Hospital, Patuakhali",39.0
No. of newborn received PNC 1 services at facility,"Sunamganj District Hospital, Sunamganj",3079.0
No. of Live Births (LB),"Panchagarh District Hospital, Panchagarh",2687.0
No. of cases with Septic Abortion (Complication6),"Barguna District Hospital, Barguna",103.0
No.  of mother received  ANC 1,"Sunamganj District Hospital, Sunamganj",4705.0
No. of Still Births,"Sunamganj District Hospital, Sunamganj",295.0
No of newborn received skin to skin care immediate after birth,Sirajganj General Hospital,2066.0
No. of  neonatal  death reviewed,"Panchagarh District Hospital, Panchagarh",134.0
No. of newborn received PNC 1 services at facility,"Thakurgaon District Hospital, Thakurgaon",3333.0
No. of total Neonatal Deaths,"Narail District Hospital, Narail",25.0
No.  of  postpartum  FP  method  was  used,"Sunamganj District Hospital, Sunamganj",57.0
No. of patients Referred Out,"M.Bazar District Hospital, M.Bazar",32.0
No. of newborn initiated breastfeeding within 1 hour after birth,"Thakurgaon District Hospital, Thakurgaon",3400.0
No. of Forceps/ Vacuum/ Breech delivery,Sirajganj General Hospital,17.0
No. of other pregnancy related Surgeries,"M.Bazar District Hospital, M.Bazar",16.0
No. of cases with retained Placenta (Complication10),"Barguna District Hospital, Barguna",78.0
Total No. of low birth weight babies ( less than 2500 ),"M.Bazar District Hospital, M.Bazar",167.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,"Panchagarh District Hospital, Panchagarh",2713.0
No. of Still Births,"Patuakhali District Hospital, Patuakhali",229.0
No. of postpartum mother/ pregnant women referred out,"Panchagarh District Hospital, Panchagarh",174.0
No. of women received Post Natal Care (PNC),"Barguna District Hospital, Barguna",77.0
No. of Forceps/ Vacuum/ Breech delivery,"Narail District Hospital, Narail",13.0
No. of cases with Antepartum Hemorrhage (Complication2),"Jamalpur District Hospital, Jamalpur",159.0
No. of cases with other Pregnancy/ Delivery related Complications,Sirajganj General Hospital,0.0
No. of Destructive Operation,"Narail District Hospital, Narail",2.0
No.  of  postpartum  FP  method  was  used,"Bagerhat District Hospital, Bagerhat",2.0
No. of patients Referred In,"Barguna District Hospital, Barguna",137.0
No. of genital fistula patients discharged with fistula not closed (Indoor),"Panchagarh District Hospital, Panchagarh",6.0
No. of cases with Leaking Membrane (Complication13),"Thakurgaon District Hospital, Thakurgaon",246.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,"Thakurgaon District Hospital, Thakurgaon",8576.0
No. of mother received PNC 2 services at facility,"Sunamganj District Hospital, Sunamganj",332.0
No. of newborn received PNC 1 services at facility,"Narail District Hospital, Narail",2939.0
No. of normal deliveries with AMTSL at facility level,"Panchagarh District Hospital, Panchagarh",1915.0
No. of patients Referred Out,"Narail District Hospital, Narail",5.0
No. of cases with Septic Abortion (Complication6),"Sunamganj District Hospital, Sunamganj",371.0
No. of Still Births,"Jamalpur District Hospital, Jamalpur",209.0
No.  of mother received  ANC 1,"Jamalpur District Hospital, Jamalpur",471.0
No. of newborn received PNC 2 services at facility,"Bagerhat District Hospital, Bagerhat",692.0
No. of cases with Post-Partum Hemorrhage (Complication11),"Bagerhat District Hospital, Bagerhat",39.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),"Panchagarh District Hospital, Panchagarh",4.0
No. of cases with Puerperal Sepsis (Complication9),"Panchagarh District Hospital, Panchagarh",9.0
No. of normal deliveries with AMTSL at facility level,Sirajganj General Hospital,1971.0
No. of newborn received delayed bath (after 3 days),"Bagerhat District Hospital, Bagerhat",30.0
No. of pregnant women received Misoprostol tablets,Sirajganj General Hospital,15.0
No. of patients Referred In,Sirajganj General Hospital,144.0
No. of pregnant women received Misoprostol tablets,"Bagerhat District Hospital, Bagerhat",74.0
No. of cases with Septic Abortion (Complication6),"Narail District Hospital, Narail",4.0
No. of cases with Post-Partum Hemorrhage (Complication11),"Sunamganj District Hospital, Sunamganj",131.0
No. of cases with Leaking Membrane (Complication13),"M.Bazar District Hospital, M.Bazar",171.0
No. of pregnant women received Misoprostol tablets,"Patuakhali District Hospital, Patuakhali",0.0
No. of Forceps/ Vacuum/ Breech delivery,"Barguna District Hospital, Barguna",14.0
No.  of mother received  ANC 1,"Patuakhali District Hospital, Patuakhali",10143.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),"M.Bazar District Hospital, M.Bazar",15.0
No. of cases with Post-Partum Hemorrhage (Complication11),"Narail District Hospital, Narail",53.0
no. of normal deliveries with Misoprostol,"Thakurgaon District Hospital, Thakurgaon",300.0
No. of pregnant women received Misoprostol tablets,"Sunamganj District Hospital, Sunamganj",0.0
No. of cases with Hydatiform Mole (Complication12),Sirajganj General Hospital,8.0
No. of cases with Antepartum Hemorrhage (Complication2),"Panchagarh District Hospital, Panchagarh",102.0
No. of cases with Septic Abortion (Complication6),Sirajganj General Hospital,50.0
No. of women received Post Natal Care (PNC),"Patuakhali District Hospital, Patuakhali",155.0
No.  of  postpartum  FP  method  was  used,"Barguna District Hospital, Barguna",141.0
No.  of mother received  ANC 1,"Narail District Hospital, Narail",11984.0
No. of postpartum mother/ pregnant women referred out,"Thakurgaon District Hospital, Thakurgaon",154.0
No. of patients Referred Out,"Sunamganj District Hospital, Sunamganj",9.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,"Thakurgaon District Hospital, Thakurgaon",320.0
No. of newborn initiated breastfeeding within 1 hour after birth,"Bagerhat District Hospital, Bagerhat",1451.0
No. of newborn received PNC 1 services at facility,"Bagerhat District Hospital, Bagerhat",1453.0
No. of Still Births,"Bagerhat District Hospital, Bagerhat",44.0
No. of newborn received delayed bath (after 3 days),"Sunamganj District Hospital, Sunamganj",382.0
No. of newborn received PNC 2 services at facility,"Sunamganj District Hospital, Sunamganj",301.0
No. of cases with Ectopic Pregnancy (Complication8),"M.Bazar District Hospital, M.Bazar",33.0
No. of Vaginal Deliveries with Breech or Face Presentation,"Thakurgaon District Hospital, Thakurgaon",3.0
No. of cases with retained Placenta (Complication10),"Sunamganj District Hospital, Sunamganj",96.0
No.  of  postpartum  FP  method  was  used,"Patuakhali District Hospital, Patuakhali",45.0
No. of Forceps/ Vacuum/ Breech delivery,"Bagerhat District Hospital, Bagerhat",14.0
Total No. of low birth weight babies ( less than 2500 ),"Thakurgaon District Hospital, Thakurgaon",305.0
No. of Forceps/ Vacuum/ Breech delivery,"Patuakhali District Hospital, Patuakhali",2.0
No. of cases with Ruptured Uterus (Complication5),"Barguna District Hospital, Barguna",2.0
No.  of  postpartum  FP  method  was  used,"Narail District Hospital, Narail",141.0
No. of Maternal Deaths(MD),"Panchagarh District Hospital, Panchagarh",8.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),"Panchagarh District Hospital, Panchagarh",72.0
No. of Still Births,"Barguna District Hospital, Barguna",53.0
No. of Safe Blood Transfusions,"M.Bazar District Hospital, M.Bazar",841.0
No. of cases with Puerperal Sepsis (Complication9),"M.Bazar District Hospital, M.Bazar",11.0
No. of babies born with less than 2000 gm of weight,"Thakurgaon District Hospital, Thakurgaon",122.0
Other obstetric complications (Complication 14),"Bagerhat District Hospital, Bagerhat",236.0
No. of mother received PNC 1 services at facility,"Barguna District Hospital, Barguna",2813.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),"Thakurgaon District Hospital, Thakurgaon",239.0
No. of total Neonatal Deaths,"Sunamganj District Hospital, Sunamganj",88.0
No. of women given birth between 24-34 completed gestational,"Barguna District Hospital, Barguna",44.0
No. of newborn received delayed bath (after 3 days),"Narail District Hospital, Narail",132.0
No. of normal deliveries with AMTSL at facility level,"Narail District Hospital, Narail",1454.0
No. of patients Referred Out,"Patuakhali District Hospital, Patuakhali",17.0
No. of Live Births (LB),"Patuakhali District Hospital, Patuakhali",4001.0
No. of Safe Blood Transfusions,"Barguna District Hospital, Barguna",387.0
Total No. of pregnant mothers with obstetric complication,"Panchagarh District Hospital, Panchagarh",1114.0
Total No. of pregnant mothers with obstetric complication,"Bagerhat District Hospital, Bagerhat",3137.0
No. of cases with non-specific Abortion (Complication7),"Patuakhali District Hospital, Patuakhali",1199.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,"Jamalpur District Hospital, Jamalpur",152.0
No. of Maternal Deaths(MD),"Narail District Hospital, Narail",2.0
No. of cases with Ruptured Uterus (Complication5),Sirajganj General Hospital,6.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,"M.Bazar District Hospital, M.Bazar",53.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged not closed,Sirajganj General Hospital,2.0
No. of newborn initiated breastfeeding within 1 hour after birth,"Narail District Hospital, Narail",2396.0
No. of cases with Pre-Eclampsia/ Eclampsia (Complication3),"Patuakhali District Hospital, Patuakhali",463.0
No. of pregnant mother admitted for delivery or obstructed complication in facility,"Panchagarh District Hospital, Panchagarh",6680.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),"Sunamganj District Hospital, Sunamganj",54.0
No. of other pregnancy related Surgeries,"Narail District Hospital, Narail",24.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,"Narail District Hospital, Narail",2396.0
No. of cases with Leaking Membrane (Complication13),Sirajganj General Hospital,578.0
No. of newborn resuscitated with bag-mask ventilation (after stimulation) after drying,"Thakurgaon District Hospital, Thakurgaon",70.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged not closed,"Patuakhali District Hospital, Patuakhali",6.0
No.  of mother received  ANC 2,"M.Bazar District Hospital, M.Bazar",388.0
No.  of mother received  ANC 4,"Sunamganj District Hospital, Sunamganj",71.0
No.  of mother received  ANC 2,"Thakurgaon District Hospital, Thakurgaon",766.0
No. of genital fistula repair Surgeries (OT),"Narail District Hospital, Narail",3.0
No. of Cesarean Section,"Thakurgaon District Hospital, Thakurgaon",1241.0
No. of patients Referred In,"Patuakhali District Hospital, Patuakhali",256.0
No. of Forceps/ Vacuum/ Breech delivery,"Panchagarh District Hospital, Panchagarh",20.0
No of newborn received skin to skin care immediate after birth,"Panchagarh District Hospital, Panchagarh",2311.0
No. of Cesarean Section,"M.Bazar District Hospital, M.Bazar",1429.0
No.  of mother received  ANC 3,"Sunamganj District Hospital, Sunamganj",142.0
No. of newborn delivered in the facility referred out,"Bagerhat District Hospital, Bagerhat",67.0
Total No. of low birth weight babies ( less than 2500 ),"Panchagarh District Hospital, Panchagarh",803.0
No.  of mother received  ANC 4,"Narail District Hospital, Narail",382.0
Number of  3◦ /4◦ perineal tear repair surgery,"Thakurgaon District Hospital, Thakurgaon",13.0
No. of cases with Puerperal Sepsis (Complication9),"Thakurgaon District Hospital, Thakurgaon",25.0
No. of mother received PNC 2 services at facility,"Panchagarh District Hospital, Panchagarh",654.0
No. of cases with Leaking Membrane (Complication13),"Barguna District Hospital, Barguna",218.0
No. of cases with Ruptured Uterus (Complication5),"Thakurgaon District Hospital, Thakurgaon",7.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),"Bagerhat District Hospital, Bagerhat",39.0
No. of normal deliveries with AMTSL at facility level,"Sunamganj District Hospital, Sunamganj",2936.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),"Narail District Hospital, Narail",71.0
No. of newborn received delayed bath (after 3 days),"Jamalpur District Hospital, Jamalpur",156.0
No. of pregnant women received Misoprostol tablets,"Barguna District Hospital, Barguna",0.0
No. of total Neonatal Deaths,"Barguna District Hospital, Barguna",87.0
No. of Maternal Deaths(MD),"Sunamganj District Hospital, Sunamganj",5.0
No. of newborn received PNC 1 services at facility,Sirajganj General Hospital,2843.0
No. of women received Post Natal Care (PNC),Sirajganj General Hospital,250.0
No. of genital fistula repair Surgeries (OT),"Panchagarh District Hospital, Panchagarh",6.0
No. of postpartum mother/ pregnant women referred out,"Barguna District Hospital, Barguna",113.0
No. of mother received PNC 1 services at facility,Sirajganj General Hospital,3124.0
No. of other pregnancy related Surgeries,"Bagerhat District Hospital, Bagerhat",0.0
Number of  3◦ /4◦ perineal tear  (with fecal incontinence) who were discharged closed and dry,Sirajganj General Hospital,10.0
No. of newborn initiated breastfeeding within 1 hour after birth,"Sunamganj District Hospital, Sunamganj",3014.0
No.  of mother received  ANC 4,"Jamalpur District Hospital, Jamalpur",310.0
No. of postpartum mother/ pregnant women referred out,"M.Bazar District Hospital, M.Bazar",558.0
No. of Maternal Deaths(MD),"Jamalpur District Hospital, Jamalpur",15.0
No. of Safe Blood Transfusions,Sirajganj General Hospital,1115.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,"Jamalpur District Hospital, Jamalpur",3667.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),"Thakurgaon District Hospital, Thakurgaon",0.0
No. of cases with Post-Partum Hemorrhage (Complication11),"Jamalpur District Hospital, Jamalpur",106.0
No.  of mother received  ANC 2,"Patuakhali District Hospital, Patuakhali",440.0
No of newborn received skin to skin care immediate after birth,"Sunamganj District Hospital, Sunamganj",2402.0
No. of cases with Leaking Membrane (Complication13),"Jamalpur District Hospital, Jamalpur",765.0
No. of postpartum mother/ pregnant women referred out,"Bagerhat District Hospital, Bagerhat",70.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,"Barguna District Hospital, Barguna",134.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,Sirajganj General Hospital,2589.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,"Sunamganj District Hospital, Sunamganj",239.0
No. of patients Referred Out,"Thakurgaon District Hospital, Thakurgaon",6.0
No. of cases with Leaking Membrane (Complication13),"Narail District Hospital, Narail",71.0
No. of postpartum mother/ pregnant women referred out,Sirajganj General Hospital,130.0
No. of Destructive Operation,"M.Bazar District Hospital, M.Bazar",60.0
No. of cases with Septic Abortion (Complication6),"Thakurgaon District Hospital, Thakurgaon",0.0
No. of mother received PNC 1 services at facility,"Sunamganj District Hospital, Sunamganj",3336.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,"Bagerhat District Hospital, Bagerhat",1451.0
No. of genital fistula repair Surgeries (OT),"Jamalpur District Hospital, Jamalpur",97.0
No. of cases with Septic Abortion (Complication6),"M.Bazar District Hospital, M.Bazar",18.0
No. of Vaginal Deliveries with Breech or Face Presentation,"Patuakhali District Hospital, Patuakhali",0.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,"Barguna District Hospital, Barguna",1305.0
No. of newborn received delayed bath (after 3 days),"Panchagarh District Hospital, Panchagarh",307.0
No. of Still Births,"Panchagarh District Hospital, Panchagarh",121.0
No. of cases with Antepartum Hemorrhage (Complication2),"Patuakhali District Hospital, Patuakhali",84.0
No of newborn received skin to skin care immediate after birth,"Jamalpur District Hospital, Jamalpur",3661.0
No. of  newborn received 7.1 Chlorhexidine in the umbilical cord,"Sunamganj District Hospital, Sunamganj",3141.0
No.  of mother received  ANC 4,Sirajganj General Hospital,18.0
No. of women received Post Natal Care (PNC),"Thakurgaon District Hospital, Thakurgaon",399.0
No.  of mother received  ANC 4,"Bagerhat District Hospital, Bagerhat",97.0
No. of patients Referred In,"M.Bazar District Hospital, M.Bazar",808.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,"Bagerhat District Hospital, Bagerhat",24.0
No. of newborn not breathe or cry spontaneously at birth,"Patuakhali District Hospital, Patuakhali",167.0
No. of babies born with less than 2000 gm of weight,"Patuakhali District Hospital, Patuakhali",104.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,Sirajganj General Hospital,85.0
No. of normal deliveries with AMTSL at facility level,"Bagerhat District Hospital, Bagerhat",1214.0
No. of Safe Blood Transfusions,"Jamalpur District Hospital, Jamalpur",1296.0
no. of normal deliveries with Misoprostol,"Patuakhali District Hospital, Patuakhali",93.0
No. of newborn delivered in the facility referred out,"Narail District Hospital, Narail",40.0
No. of newborn resuscitated with stimulation only (without bag-mask ventilation) after drying,"Narail District Hospital, Narail",1906.0
No.  of  postpartum  FP  method  was  used,"Panchagarh District Hospital, Panchagarh",11.0
No. of cases with other Pregnancy/ Delivery related Complications,"Patuakhali District Hospital, Patuakhali",10.0
No. of cases with Ectopic Pregnancy (Complication8),"Patuakhali District Hospital, Patuakhali",31.0
No. of normal deliveries with AMTSL at facility level,"Barguna District Hospital, Barguna",1061.0
Number of  3◦ /4◦ perineal tear repair surgery,"Patuakhali District Hospital, Patuakhali",31.0
No. of cases with Puerperal Sepsis (Complication9),"Patuakhali District Hospital, Patuakhali",31.0
No. of newborn delivered in the facility referred out,"Sunamganj District Hospital, Sunamganj",191.0
No. of total Neonatal Deaths,"Jamalpur District Hospital, Jamalpur",272.0
No. of women received Post Natal Care (PNC),"M.Bazar District Hospital, M.Bazar",281.0
No. of normal deliveries with AMTSL at facility level,"Jamalpur District Hospital, Jamalpur",2572.0
No. of Safe Blood Transfusions,"Bagerhat District Hospital, Bagerhat",420.0
No. of cases with Prolonged/ Obstructed Labor (Complication1),Sirajganj General Hospital,157.0
No. of cases with Ruptured Uterus (Complication5),"M.Bazar District Hospital, M.Bazar",9.0
No. of Safe Blood Transfusions,"Narail District Hospital, Narail",1717.0
No. of other pregnancy related Surgeries,Sirajganj General Hospital,0.0
No. of cases of full term pregnancy with Hand or Cord Prolapse (Complication4),"Patuakhali District Hospital, Patuakhali",6.0
No.  of mother received  ANC 3,"Thakurgaon District Hospital, Thakurgaon",652.0
No. of Maternal Deaths(MD),"Bagerhat District Hospital, Bagerhat",5.0
No. of mother received PNC 2 services at facility,"Narail District Hospital, Narail",2653.0
Other obstetric complications (Complication 14),"Panchagarh District Hospital, Panchagarh",1419.0
No. of patients Referred In,"Thakurgaon District Hospital, Thakurgaon",424.0
No. of mother received PNC 2 services at facility,"Bagerhat District Hospital, Bagerhat",768.0
No. of other pregnancy related Surgeries,"Sunamganj District Hospital, Sunamganj",0.0
No. of newborn received PNC 1 services at facility,"M.Bazar District Hospital, M.Bazar",4977.0
No. of cases with Post-Partum Hemorrhage (Complication11),"Panchagarh District Hospital, Panchagarh",122.0
No. of postpartum mother/ pregnant women referred out,"Sunamganj District Hospital, Sunamganj",378.0
No. of genital fistula repair Surgeries (OT),"Barguna District Hospital, Barguna",1.0
No. of mother received PNC 1 services at facility,"M.Bazar District Hospital, M.Bazar",7095.0
