Dump For Table thana from Database dgfpmis_ss8 on 10-23-2018 09:27
Div_Name	shukhi	apon	Pill	condom	inj_vial	inj_siringe	iud_normal	iud_partum	iud_total	iud_remove	imp_normal	imp_jadel	Implant	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Pmethod	
Rajshahi	243456	0	243456	354473	34334	0	334	0	334	0	0	0	0	0	1104	0	0	0	0	0	0	356	88	0	88	444
Khulna	169869	0	169869	263305	29537	0	245	0	245	0	36	0	36	0	172	0	0	0	0	0	0	660	105	0	105	765
Barisal	41282	0	41282	75254	11942	0	179	0	179	0	2	0	2	0	95	0	0	0	0	0	0	275	19	0	19	294
Dhaka	340513	0	340513	693704	63453	0	693	0	693	0	13	0	13	0	72	0	0	0	0	0	0	617	259	0	259	876
Chittagong	182925	0	182925	528583	42171	0	321	0	321	0	14	0	14	0	84	0	0	0	0	0	0	212	124	0	124	336
Sylhet	24767	0	24767	76612	5036	0	47	0	47	0	0	0	0	0	126	0	0	0	0	0	0	258	154	0	154	412
Rangpur	179544	0	179544	179795	30242	0	146	0	146	0	0	0	0	0	70	0	0	0	0	0	0	471	172	0	172	643
Mymensingh	90872	0	90872	162729	11047	0	102	0	102	0	5	0	5	0	18	0	0	0	0	0	0	91	20	0	20	111

 
