Dump For Table thana from Database dgfpmis_ss8 on 10-23-2018 09:27
Div_Name	shukhi	apon	Pill	condom	inj_vial	inj_siringe	iud_normal	iud_partum	iud_total	iud_remove	imp_normal	imp_jadel	Implant	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Pmethod	
Rajshahi	243157	0	243157	417414	26530	0	289	0	289	0	0	0	0	0	0	0	0	0	0	0	0	465	227	0	227	692
Khulna	183075	0	183075	421044	30832	0	267	0	267	0	0	0	0	0	0	0	0	0	0	0	0	725	152	0	152	877
Barisal	48437	0	48437	89340	12664	0	173	0	173	0	54	0	54	0	0	0	0	0	0	0	0	162	36	0	36	198
Dhaka	446629	0	446629	1108494	67967	0	634	0	634	0	3	0	3	0	0	0	0	0	0	0	0	850	224	0	224	1074
Chittagong	200552	0	200552	743322	42731	0	212	0	212	0	343	0	343	0	0	0	0	0	0	0	0	297	62	0	62	359
Sylhet	25307	0	25307	75101	3825	0	55	0	55	0	129	0	129	0	0	0	0	0	0	0	0	97	162	0	162	259
Rangpur	154859	0	154859	222992	24702	0	133	0	133	0	0	0	0	0	0	0	0	0	0	0	0	524	203	0	203	727
Mymensingh	70648	0	70648	155003	8210	0	52	0	52	0	0	0	0	0	0	0	0	0	0	0	0	67	41	0	41	108

 
