Dump For Table thana from Database dgfpmis_ss8 on 10-23-2018 09:27
Div_Name	shukhi	apon	Pill	condom	inj_vial	inj_siringe	iud_normal	iud_partum	iud_total	iud_remove	imp_normal	imp_jadel	Implant	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Pmethod	
Rajshahi	262211	0	262211	521619	31093	0	338	0	338	0	179	0	179	0	14	0	0	0	0	0	0	475	128	0	128	603
Khulna	198417	0	198417	474813	28073	0	302	0	302	0	186	0	186	0	7	0	0	0	0	0	0	315	131	0	131	446
Barisal	35687	0	35687	68706	8868	0	100	0	100	0	53	0	53	0	52	0	0	0	0	0	0	19	7	0	7	26
Dhaka	458124	0	458124	1163254	71202	0	911	0	911	0	508	0	508	0	0	0	0	0	0	0	0	740	240	0	240	980
Chittagong	178122	0	178122	628101	41450	0	263	0	263	0	250	0	250	0	12	0	0	0	0	0	0	202	90	0	90	292
Sylhet	23086	0	23086	71613	4727	0	64	0	64	0	117	0	117	0	0	0	0	0	0	0	0	179	189	0	189	368
Rangpur	127693	0	127693	221917	21511	0	117	0	117	0	167	0	167	0	0	0	0	0	0	0	0	405	92	0	92	497
Mymensingh	89778	0	89778	211770	8417	0	105	0	105	0	54	0	54	0	0	0	0	0	0	0	0	157	19	0	19	176

 
