Dump For Table thana from Database dgfpmis_ss8 on 10-23-2018 09:28
Div_Name	shukhi	apon	Pill	condom	inj_vial	inj_siringe	iud_normal	iud_partum	iud_total	iud_remove	imp_normal	imp_jadel	Implant	implant_remove	ecp	misoprostol	mrm_pack	inj_mgs4	mnp_saset	ifa_number	sanitary_pad	per_male	femalenormal	femalepn	female_total	Pmethod	
Rajshahi	181110	0	181110	550926	33160	35237	226	26	252	78	492	0	492	165	0	0	0	0	0	0	0	727	177	25	202	929
Khulna	162550	0	162550	446459	29293	31632	215	0	215	36	302	0	302	67	0	0	0	0	0	0	0	246	72	43	115	361
Barisal	53612	0	53612	117166	12734	15523	124	1	125	5	157	0	157	14	4	0	0	0	0	0	0	255	13	6	19	274
Dhaka	441791	0	441791	1201618	58142	71808	889	9	898	137	751	0	751	84	4	394	0	0	0	0	0	1266	117	117	234	1500
Chittagong	188109	0	188109	661422	43790	45239	330	0	330	60	480	0	480	124	5	140	0	0	0	0	0	247	97	17	114	361
Sylhet	33838	0	33838	89668	6147	6504	70	0	70	8	232	0	232	40	0	0	0	0	0	0	0	90	150	2	152	242
Rangpur	159743	0	159743	292200	27049	27924	170	1	171	48	541	0	541	76	37	0	0	0	0	0	0	216	135	17	152	368
Mymensingh	80994	0	80994	202944	7835	8237	100	0	100	5	96	0	96	0	3	4	0	0	0	0	0	190	7	17	24	214

 
