   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	66703	19948	1304	15907	994	3052	5727	4205	9932	51137	76.6637
Pirganj	92982	41191	3568	14733	3377	2118	4602	5273	9875	74862	80.5124
Pirgachha	73476	27170	2689	16265	2166	1924	3327	4219	7546	57760	78.6107
Badarganj	65458	23122	1830	7864	564	2017	9494	5180	14674	50071	76.4933
Mithapukur	117633	48949	4980	19029	2361	4650	4247	5800	10047	90016	76.5227
Kaunia	49765	17459	1842	11401	980	1593	3393	2960	6353	39628	79.6303
Rangpur Sadar	140731	53462	11154	27343	1489	3688	4932	7679	12611	109747	77.9835
Taraganj	33692	12444	828	4392	399	1687	3239	3232	6471	26221	77.8256

 
