   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	51043	20653	3020	8736	2313	1871	878	4414	5292	41885	82.0583
Sherpur	79129	37505	5083	10535	2060	938	2277	4697	6974	63095	79.7369
Shibganj	88163	41732	4231	12285	1745	1396	3920	5268	9188	70577	80.0529
Dhunot	65040	26706	2919	14676	1647	634	2145	3435	5580	52162	80.1999
Dupchanchia	42696	20208	1614	5054	1297	500	2809	3093	5902	34575	80.9795
Nandigram	43791	24851	1277	3085	601	323	2092	2571	4663	34800	79.4684
Adamdighi	44184	21331	2427	3950	1124	551	1262	4669	5931	35314	79.9249
Bogra Sadar	89709	36468	8679	10582	2945	4411	1990	5470	7460	70545	78.6376
Kahaloo	53425	26238	3414	4744	1163	1406	3215	2897	6112	43077	80.6308
Gabtali	72482	29775	3899	16141	1716	1973	1151	3952	5103	58607	80.8573
Sonatola	39110	17850	2382	5795	1485	521	479	2256	2735	30768	78.6704
Shajahanpur	74934	33756	7916	8608	2338	1453	1705	3599	5304	59375	79.2364

 
