   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34460	13717	1827	4819	1169	1460	472	1954	2426	25418	73.7609
Pabna Sadar	132676	41011	10202	29703	5186	3977	4827	7102	11929	102008	76.8850
Chatmohor	72829	30148	4839	7064	3178	1717	987	6884	7871	54817	75.2681
Ishwardi	70195	22757	8473	11575	1870	3106	802	4959	5761	53542	76.2761
Faridpur	27386	9253	1729	6451	895	884	895	1487	2382	21594	78.8505
Sujanagar	61472	20386	3394	11335	4830	2047	650	4839	5489	47481	77.2400
Santhia	90989	34892	4923	21890	3011	2033	1449	4902	6351	73100	80.3394
Bera	56309	24335	3312	9679	1953	1864	814	2710	3524	44667	79.3248
Bhangoora	28773	12978	2667	2516	1132	559	968	1413	2381	22233	77.2704

 
