   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	39772	13817	4050	4593	1868	855	1899	3660	5559	30742	77.2956
Sunamganj Sadar	40794	15509	3391	7467	1753	1957	785	3175	3960	34037	83.4363
Dharmapasa	42261	16588	3455	6217	1707	385	517	3517	4034	32386	76.6333
Sulla	19391	6645	1874	2697	673	257	833	1925	2758	14904	76.8604
Tahirpur	34097	13250	2416	5076	2179	903	1596	2240	3836	27660	81.1215
Chhatak	52511	18531	6183	5683	2857	319	2605	4721	7326	40899	77.8865
Jogonnathpur	33233	12326	3013	3083	1518	1096	1937	3437	5374	26410	79.4692
Jamalganj	28602	11611	2793	4610	1371	63	438	1849	2287	22735	79.4874
Bishwamvarpur	25682	9499	2262	3664	1187	1026	1515	1632	3147	20785	80.9322
Dowara Bazar	37629	16155	2057	6183	1054	732	1920	1804	3724	29905	79.4733
Sadar (South)	27453	9985	2064	3677	1241	637	1108	2259	3367	20971	76.3887

 
