   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	89532	41658	6772	4563	2364	432	579	11667	12246	68035	75.9896
Nagarpur	63767	30665	3549	5461	1512	1002	327	5651	5978	48167	75.5359
Bhuapur	40072	15820	3576	7135	1277	1077	633	1568	2201	31086	77.5754
Ghatail	95558	44708	6123	11809	1524	1207	2366	5252	7618	72989	76.3819
Basail	37234	16557	3421	3165	1146	272	583	2688	3271	27832	74.7489
Tangail Sadar	106046	40609	9251	14042	2077	3310	1736	8860	10596	79885	75.3305
Kalihati	73975	29956	6411	8578	1690	2406	868	5787	6655	55696	75.2903
Modhupur	105267	52021	3130	10102	822	1155	2771	4856	7627	74857	71.1116
Gopalpur	64224	23698	3627	13245	2555	952	1781	2567	4348	48425	75.4002
Shakhipur	64643	32194	3034	3576	1022	401	1655	4524	6179	46406	71.7881
Delduar	45219	17603	3275	4021	976	1087	361	4873	5234	32196	71.2002

 
