   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	95223	41624	8337	6548	3186	2176	1055	11560	12615	74486	78.2227
Nagarpur	65582	28594	4371	6872	1562	3031	366	4841	5207	49637	75.6869
Bhuapur	42817	15962	4038	7353	1500	2987	846	1468	2314	34154	79.7674
Ghatail	102734	43471	7167	13998	1883	4810	3550	6029	9579	80908	78.7548
Basail	39030	15610	2148	3832	2250	2349	885	3081	3966	30155	77.2611
Tangail Sadar	119735	39794	12946	18721	2440	7373	3038	9483	12521	93795	78.3355
Kalihati	85992	33916	8113	11728	2088	4302	1517	6449	7966	68113	79.2085
Modhupur	113753	53415	6087	16429	1416	4528	4417	6228	10645	92520	81.3341
Gopalpur	58155	21977	4875	9233	1575	2748	1895	3875	5770	46178	79.4050
Shakhipur	68337	32203	3961	5017	1456	2015	1879	3863	5742	50394	73.7434
Delduar	47630	19086	4103	4445	1046	1798	652	5279	5931	36409	76.4413

 
