   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	33489	14947	1595	3610	1163	1293	343	2500	2843	25451	75.9981
Pabna Sadar	116524	43003	9076	24008	3196	2101	1648	5928	7576	88960	76.3448
Chatmohor	66480	33520	3308	4073	2049	1537	543	6890	7433	51920	78.0987
Ishwardi	64564	23304	6040	10967	1979	2598	580	3997	4577	49465	76.6139
Faridpur	25967	9852	1606	5330	824	541	622	1755	2377	20530	79.0619
Sujanagar	57569	21855	3697	7554	3385	1633	250	4112	4362	42486	73.8001
Santhia	79337	35033	2955	13435	1705	1058	389	4147	4536	58722	74.0159
Bera	51205	23442	2358	6629	1286	1074	165	1924	2089	36878	72.0203
Bhangoora	26027	13076	1457	1594	841	228	423	1543	1966	19162	73.6235

 
