   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31341	10204	3276	3586	1727	2559	1006	1623	2629	23981	76.5164
Rangunia	74011	28619	4374	8224	3633	3862	751	5579	6330	55042	74.3700
Doublemooring	44971	16067	7312	5641	1358	1538	881	1716	2597	34513	76.7450
Fatichhari	105413	37201	7093	13994	3058	6916	639	6608	7247	75509	71.6316
Hathazari	73364	30689	7984	5311	2596	3588	1103	4750	5853	56021	76.3603
Sitakunda	74619	28461	6409	9672	3143	3917	593	4088	4681	56283	75.4272
Mirsharai	84982	30274	5252	14403	4879	4606	162	5537	5699	65113	76.6198
Rawzan	63330	23377	4103	7336	4718	3815	1425	5078	6503	49852	78.7178
Sandwip	59367	24234	2774	11210	2799	2070	358	1010	1368	44455	74.8817
Boalkhali	45790	18416	2988	3682	2772	2978	731	3547	4278	35114	76.6849
Chandlaish	44251	16503	3188	3094	2388	2396	488	4211	4699	32268	72.9204
Banshkhali	78858	34240	5115	11482	2095	4514	1185	4348	5533	62979	79.8638
Satkania	68451	29239	4514	8126	1798	3448	648	3865	4513	51638	75.4379
Anwara	47338	20471	2780	4468	2021	2343	591	3142	3733	35816	75.6601
Patiya	98081	37399	6741	9152	4025	5862	1156	6429	7585	70764	72.1485
Lohagora	49139	18582	2599	7231	1623	2093	458	3334	3792	35920	73.0988

 
