   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	63211	19337	1074	14607	1031	2655	5973	4258	10231	48935	77.4153
Pirganj	91919	40524	3409	14727	3455	1902	4562	5062	9624	73641	80.1151
Pirgachha	73126	27702	2333	16331	2181	1799	3062	4241	7303	57649	78.8352
Badarganj	65628	22280	1765	7231	594	1801	9740	5796	15536	49207	74.9787
Mithapukur	118341	49884	4773	18644	2346	3873	4330	5729	10059	89579	75.6957
Kaunia	48852	17304	1813	11281	882	1217	3298	2815	6113	38610	79.0346
Rangpur Sadar	139067	50780	9545	27063	1518	3171	4770	7403	12173	104250	74.9639
Taraganj	33206	11915	784	3864	425	1520	3749	3035	6784	25292	76.1670

 
