   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	92215	42987	7736	5241	2666	917	900	12231	13131	72678	78.8136
Nagarpur	64985	29036	3681	5927	1488	2157	363	5400	5763	48052	73.9432
Bhuapur	40389	14863	3707	6088	1725	2119	826	1494	2320	30822	76.3129
Ghatail	99650	45134	6937	13343	1750	2772	3096	5510	8606	78542	78.8179
Basail	37152	15572	2989	3944	1375	466	789	2455	3244	27590	74.2625
Tangail Sadar	114008	40644	10730	17053	2117	5716	2821	9014	11835	88095	77.2709
Kalihati	82541	32912	7492	11038	2048	3626	1343	6214	7557	64673	78.3526
Modhupur	107199	49636	3770	13572	913	1659	3673	5230	8903	78453	73.1845
Gopalpur	58220	23576	4034	10836	868	1174	1502	2779	4281	44769	76.8963
Shakhipur	65288	32845	3255	3907	1136	520	2131	4880	7011	48674	74.5528
Delduar	46056	16792	2826	3854	844	1265	502	5180	5682	31263	67.8804

 
