   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82342	31106	6970	14304	1795	3551	1644	3810	5454	63180	76.7288
Uzirpur	46575	19193	2168	6323	1229	2808	756	3764	4520	36241	77.8121
Bakerganj	64549	24381	3968	10621	2868	1588	1690	5583	7273	50699	78.5434
Babuganj	27596	10850	1273	4282	880	1183	664	1782	2446	20914	75.7863
Mehendiganj	53885	17844	4614	9775	2165	1881	2721	2084	4805	41084	76.2439
Gournadi	36339	14790	1768	5353	1059	1548	430	3853	4283	28801	79.2564
Muladi	31145	9993	2090	7027	1497	773	468	1470	1938	23318	74.8692
Hizla	24496	7316	2146	7279	1014	434	664	626	1290	19479	79.5191
Agailjhara	28879	12131	1580	2706	862	1092	414	3427	3841	22212	76.9140
Banaripara	28851	11301	1253	3213	1351	2170	544	2093	2637	21925	75.9939

 
