   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	62019	22375	3399	13875	655	1900	1510	3199	4709	46913	75.6429
Roumari	43753	13322	3364	10901	1716	1241	2015	1234	3249	33793	77.2358
Kurigram Sadar	75061	29544	1719	19184	798	2124	2606	4341	6947	60316	80.3560
Ulipur	103026	43752	3000	20171	2429	2999	1758	2865	4623	76974	74.7132
Nageswari	99877	38280	2732	19516	2060	3227	5419	4237	9656	75471	75.5639
Chilmari	30673	13239	1271	4808	1345	2016	962	1576	2538	25217	82.2124
Fulbari	39354	13586	747	9103	430	1566	1969	3135	5104	30536	77.5931
Char Rajibpur	22339	5923	2881	5657	541	923	1133	308	1441	17366	77.7385
Rajarhat	47458	18556	1845	10959	703	1348	1500	2591	4091	37502	79.0215

 
