   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	35244	14260	1842	4988	1223	1678	484	2029	2513	26504	75.2015
Pabna Sadar	134844	41845	10479	29560	5127	4279	5934	7447	13381	104671	77.6238
Chatmohor	74145	30570	5224	7787	3200	2138	996	6904	7900	56819	76.6323
Ishwardi	71710	23750	9439	11434	1874	3928	813	5215	6028	56453	78.7240
Faridpur	27746	9206	1711	6185	1030	1153	895	1562	2457	21742	78.3608
Sujanagar	61984	19425	3187	12193	4586	2271	624	4985	5609	47271	76.2632
Santhia	90940	35313	5478	21513	3072	2630	1445	5228	6673	74679	82.1190
Bera	57063	24275	3291	9973	2054	1986	786	2986	3772	45351	79.4753
Bhangoora	29390	13133	2946	2623	1178	825	975	1459	2434	23139	78.7309

 
