   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	37358	13747	4200	3604	1675	303	1451	3008	4459	27988	74.9184
Sunamganj Sadar	38727	14658	3202	6077	1462	1050	878	2649	3527	29976	77.4034
Dharmapasa	38486	16198	3278	5126	1233	96	476	2922	3398	29329	76.2069
Sulla	18261	6694	1749	2672	736	145	657	1596	2253	14249	78.0297
Tahirpur	30991	12889	2729	3456	1820	143	1039	1845	2884	23921	77.1869
Chhatak	48917	16824	5768	5093	2700	104	2024	3826	5850	36339	74.2871
Jogonnathpur	31838	12385	3209	2388	1139	604	1375	2584	3959	23684	74.3891
Jamalganj	26240	11402	2440	3222	1025	78	325	1454	1779	19946	76.0137
Bishwamvarpur	23891	8701	2694	3049	764	358	1147	1217	2364	17930	75.0492
Dowara Bazar	34745	14094	1627	6017	977	109	1809	1262	3071	25895	74.5287
Sadar (South)	26642	9777	2344	3069	1022	305	1072	1817	2889	19406	72.8399

 
