   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	139062	57270	8454	18028	4623	9121	6300	7499	13799	111295	80.0326
Trisal	89162	43664	3924	10821	1914	3466	2963	2774	5737	69526	77.9772
Fulbaria	85843	41033	3828	7568	2369	3121	4703	3437	8140	66059	76.9533
Bhaluka	87329	42842	4801	9146	1847	3317	3228	3283	6511	68464	78.3978
Muktagacha	87932	42159	3813	11771	1624	3219	3683	2920	6603	69189	78.6847
Gafargaon	86651	38257	6125	9144	2735	2222	1942	6182	8124	66607	76.8681
Phulpur	120856	58863	4956	11032	2776	6277	3857	5916	9773	93677	77.5113
Gouripur	60232	28438	1882	7595	971	2016	1133	3999	5132	46034	76.4278
Ishwarganj	79462	43343	2323	7936	661	2513	2125	3386	5511	62287	78.3859
Nandail	82768	44278	1847	9212	1525	2699	1657	1877	3534	63095	76.2312
Haluaghat	66057	31890	2389	7826	639	3390	2063	3405	5468	51602	78.1174
Dhubaura	40304	17721	2330	6959	670	1094	1548	1706	3254	32028	79.4661

 
