   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	51282	20718	3104	8982	2466	1991	913	4523	5436	42697	83.2592
Sherpur	79735	37697	5150	10575	2118	1139	2407	4875	7282	63961	80.2170
Shibganj	88577	41847	4235	12260	1784	1490	4096	5414	9510	71126	80.2985
Dhunot	65090	26367	2925	14903	1713	680	2214	3478	5692	52280	80.3196
Dupchanchia	42949	20101	1648	5073	1284	704	2921	3185	6106	34916	81.2964
Nandigram	43966	25110	1313	3144	591	339	2238	2659	4897	35394	80.5031
Adamdighi	44185	21263	2454	3883	1162	737	1346	4808	6154	35653	80.6903
Bogra Sadar	90039	36827	8864	10798	2937	4763	2016	5584	7600	71789	79.7310
Kahaloo	53583	25895	3393	4581	1168	1812	3390	2957	6347	43196	80.6151
Gabtali	72000	28755	3776	16657	1607	2424	1204	3968	5172	58391	81.0986
Sonatola	39343	17766	2359	5756	1534	626	509	2328	2837	30878	78.4841
Shajahanpur	75235	33657	7916	8802	2363	1600	1901	3792	5693	60031	79.7913

 
