   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	89641	41735	6779	4642	2384	469	587	11726	12313	68322	76.2174
Nagarpur	63776	30709	3547	5463	1493	1187	327	5703	6030	48429	75.9361
Bhuapur	40139	15772	3633	7178	1270	1173	639	1560	2199	31225	77.7922
Ghatail	95706	44740	6196	11921	1521	1248	2394	5267	7661	73287	76.5751
Basail	37114	16537	3419	3245	1174	281	578	2675	3253	27909	75.1980
Tangail Sadar	106491	40651	9367	14154	2087	3631	1808	8904	10712	80602	75.6890
Kalihati	75124	30492	6583	8847	1813	2692	869	5823	6692	57119	76.0330
Modhupur	105326	52909	3127	10186	805	1199	2788	4857	7645	75871	72.0344
Gopalpur	64257	23702	3404	13265	2588	1039	1790	2578	4368	48366	75.2696
Shakhipur	64686	32237	3063	3605	1019	350	1667	4531	6198	46472	71.8424
Delduar	45228	17784	3313	4006	991	1155	366	4890	5256	32505	71.8692

 
