   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	59609	23983	2179	12391	688	1027	1125	3017	4142	44410	74.5022
Roumari	41114	16861	2450	8289	1749	529	1117	1355	2472	32350	78.6837
Kurigram Sadar	66428	30821	2335	13113	604	476	1862	3655	5517	52866	79.5839
Ulipur	96156	50490	1818	16133	1494	948	1558	2251	3809	74692	77.6779
Nageswari	87151	43450	1680	12888	1775	681	2841	4125	6966	67440	77.3829
Chilmari	33644	14531	1099	6115	703	595	601	1541	2142	25185	74.8573
Fulbari	35123	15249	44	6130	590	547	1601	3526	5127	27687	78.8287
Char Rajibpur	18639	5862	2254	5722	482	306	616	335	951	15577	83.5721
Rajarhat	43876	18520	1743	8299	555	588	1218	2497	3715	33420	76.1692

 
