   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	60332	26214	2596	6712	1517	1683	595	9720	10315	49037	81.2786
Mohadebpur	68389	34110	1888	5312	1159	1070	2293	8938	11231	54770	80.0860
Manda	89816	44283	1587	8044	2664	1246	1799	11905	13704	71528	79.6384
Badalgachhi	47464	17317	1961	7519	903	451	1290	8243	9533	37684	79.3949
Rani Nagar	39991	18552	1990	3549	513	818	1525	4435	5960	31382	78.4727
Patnitola	53425	27089	2422	2854	1056	925	3025	5147	8172	42518	79.5845
Atrai	45865	20300	2728	2786	1517	536	1904	5322	7226	35093	76.5137
Dhamoirhat	40772	19240	1415	4336	834	201	2272	3904	6176	32202	78.9807
Niamatpur	56435	25663	2695	4160	1649	1090	2339	7403	9742	44999	79.7360
Porsa	28177	13586	1381	2500	950	467	1719	2125	3844	22728	80.6615
Sapahar	36228	17348	1601	3879	235	501	2813	1951	4764	28328	78.1937

 
