   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	49832	17758	3254	9033	1949	3652	814	4070	4884	40530	81.3333
Sherpur	81967	36861	7092	10113	2051	3137	2762	5535	8297	67551	82.4124
Shibganj	89223	36881	3908	17460	1809	4519	4807	6528	11335	75912	85.0812
Dhunot	65149	26296	4062	11051	2216	3121	2765	4275	7040	53786	82.5584
Dupchanchia	43879	19577	2290	5099	1015	2440	3088	3470	6558	36979	84.2749
Nandigram	43141	24073	1675	2599	539	1005	1997	2769	4766	34657	80.3343
Adamdighi	45048	20419	2967	3975	1138	1496	1633	4931	6564	36559	81.1557
Bogra Sadar	93241	36121	9971	11498	2655	6850	2141	6130	8271	75366	80.8292
Kahaloo	54503	24474	4231	5200	968	3679	3776	3230	7006	45558	83.5881
Gabtali	72139	26959	4472	17338	993	4030	1277	3567	4844	58636	81.2820
Sonatola	39546	17846	2560	5492	1805	2557	752	2535	3287	33547	84.8303
Shajahanpur	78895	34287	9116	8559	2185	3878	1955	4261	6216	64241	81.4259

 
