   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	55409	23702	1626	12892	680	789	961	3358	4319	44008	79.4239
Roumari	41553	16503	2053	8589	1677	427	886	1504	2390	31639	76.1413
Kurigram Sadar	64609	30144	2029	11396	566	512	1516	3539	5055	49702	76.9274
Ulipur	92802	45555	1168	16756	1590	885	1315	2157	3472	69426	74.8109
Nageswari	86012	43572	1506	11958	1828	793	2179	4068	6247	65904	76.6219
Chilmari	34230	15966	884	5600	773	369	314	1440	1754	25346	74.0462
Fulbari	35334	14448	584	7274	544	592	1383	3578	4961	28403	80.3843
Char Rajibpur	18692	6456	1519	5064	488	242	384	388	772	14541	77.7926
Rajarhat	42266	17350	1212	8459	564	456	1149	2340	3489	31530	74.5990

 
