   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	29120	10960	3477	3286	1219	1343	577	1498	2075	22360	76.7857
Rangunia	68567	26714	2961	8520	2801	2004	493	6903	7396	50396	73.4989
Doublemooring	42809	16014	5730	4532	1256	1399	699	1885	2584	31515	73.6177
Fatichhari	95572	35443	6340	13252	3337	2579	313	6595	6908	67859	71.0030
Hathazari	68404	28603	6186	4449	2527	1703	220	4260	4480	47948	70.0953
Sitakunda	61432	24242	3858	8181	2230	1706	177	4270	4447	44664	72.7048
Mirsharai	73380	25639	3651	11267	3669	1568	72	5477	5549	51343	69.9687
Rawzan	62874	24085	4443	6402	3367	1371	154	4911	5065	44733	71.1471
Sandwip	51803	20942	1829	9351	1946	546	92	788	880	35494	68.5173
Boalkhali	41490	17631	2167	3632	2427	1788	249	3675	3924	31569	76.0882
Chandlaish	40024	16269	2601	3537	2176	772	252	4371	4623	29978	74.9001
Banshkhali	71544	29866	4085	9283	1895	1061	721	4182	4903	51093	71.4148
Satkania	64767	26315	3626	8242	2351	1339	373	3916	4289	46162	71.2740
Anwara	46376	19809	2457	4547	2363	979	514	3329	3843	33998	73.3095
Patiya	89222	36333	5098	9222	3755	2796	431	7918	8349	65553	73.4718
Lohagora	49398	19463	2575	9070	1837	465	152	3280	3432	36842	74.5820

 
