   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	49402	19572	2270	4799	1969	1290	367	4231	4598	34498	69.8312
Sherpur	74419	38008	3102	5974	1172	642	1639	3571	5210	54108	72.7072
Shibganj	86628	40614	3447	8628	1478	1624	3414	5008	8422	64213	74.1250
Dhunot	63977	27809	2158	9044	1251	624	1779	3095	4874	45760	71.5257
Dupchanchia	41280	19738	1350	4465	1208	501	2355	2550	4905	32167	77.9239
Nandigram	42726	22247	754	2023	558	232	1473	2042	3515	29329	68.6444
Adamdighi	43224	21952	2249	3029	889	497	814	4013	4827	33443	77.3714
Bogra Sadar	89261	36102	7325	9630	3058	2954	1977	5426	7403	66472	74.4693
Kahaloo	52193	27185	2801	3060	1057	577	2827	2705	5532	40212	77.0448
Gabtali	73005	29451	3227	12239	1245	2487	921	3865	4786	53435	73.1936
Sonatola	37734	17389	2011	4121	1138	484	303	2239	2542	27685	73.3688
Shajahanpur	68876	31982	6391	7239	1931	1116	1327	2907	4234	52893	76.7945

 
