   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	52293	19761	3376	10278	2167	3209	1001	4496	5497	44288	84.6920
Sherpur	81751	36947	6021	10308	2021	2741	2796	5595	8391	66429	81.2577
Shibganj	88836	39790	4064	15917	1928	3280	4652	6232	10884	75863	85.3967
Dhunot	65849	27324	3668	12311	2124	1877	2612	3991	6603	53907	81.8646
Dupchanchia	43352	19594	1803	4884	1140	2005	3043	3381	6424	35850	82.6951
Nandigram	43746	24940	1411	2680	355	797	2155	2872	5027	35210	80.4874
Adamdighi	45445	21300	2696	3838	1177	1026	1611	4880	6491	36528	80.3785
Bogra Sadar	93190	36810	9525	11360	2804	6577	2282	6328	8610	75686	81.2169
Kahaloo	55011	25262	3845	4721	1044	3236	3832	3334	7166	45274	82.2999
Gabtali	70801	26346	3922	16649	1105	4178	1236	3559	4795	56995	80.5003
Sonatola	39729	17767	2365	5767	1895	2032	682	2593	3275	33101	83.3170
Shajahanpur	78654	34753	8845	8579	2137	3230	2016	4246	6262	63806	81.1224

 
