   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	69570	20445	6630	13645	2296	2389	2591	7687	10278	55683	80.0388
Jessore Sadar	151171	46176	14631	30372	5886	8438	5621	11810	17431	122934	81.3212
Sarsa	78262	24417	7066	18418	1787	3440	2193	6011	8204	63332	80.9231
Keshobpur	59059	19794	3081	14131	1339	2594	2691	4687	7378	48317	81.8114
Bagherpara	47451	17095	2937	7176	2325	4069	1349	4286	5635	39237	82.6895
Monirampur	96371	29424	4688	25551	2867	3292	5751	7906	13657	79479	82.4719
Abhaynagar	55033	17327	4795	11256	1416	2613	2320	4961	7281	44688	81.2022
Chowgachha	53912	18165	4967	9741	1553	2163	1833	4131	5964	42553	78.9305

 
