   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31202	10135	3263	3472	1694	2495	984	1618	2602	23661	75.8317
Rangunia	73639	28364	4266	8033	3529	3676	735	5553	6288	54156	73.5426
Doublemooring	44795	16096	7273	5604	1348	1469	829	1708	2537	34327	76.6313
Fatichhari	104896	36795	7049	13868	3060	6845	637	6573	7210	74827	71.3345
Hathazari	73230	30642	7817	5326	2566	3400	1023	4766	5789	55540	75.8432
Sitakunda	73830	27949	6249	9372	3061	3744	517	4050	4567	54942	74.4169
Mirsharai	84585	30113	5257	14364	4767	4363	155	5485	5640	64504	76.2594
Rawzan	62989	23762	4126	7239	4664	3594	1394	5075	6469	49854	79.1472
Sandwip	58955	23925	2674	11138	2728	1824	351	996	1347	43636	74.0158
Boalkhali	45549	18257	2894	3633	2662	2883	702	3544	4246	34575	75.9073
Chandlaish	43923	16415	3127	3083	2356	2303	495	4205	4700	31984	72.8183
Banshkhali	78628	33956	5027	11344	2036	4359	1159	4304	5463	62185	79.0876
Satkania	68354	28898	4431	8470	1838	3328	649	3880	4529	51494	75.3343
Anwara	47177	20314	2745	4387	1988	2222	580	3134	3714	35370	74.9730
Patiya	97417	37157	6686	9125	3944	5683	1099	6372	7471	70066	71.9238
Lohagora	49012	18464	2524	7197	1559	1939	449	3314	3763	35446	72.3211

 
