   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	132993	57558	7335	15693	3233	5589	4344	6554	10898	100306	75.4220
Trisal	85522	42499	3785	10727	1936	1509	2597	2619	5216	65672	76.7896
Fulbaria	83656	43029	3734	7068	2079	1102	4342	3266	7608	64620	77.2449
Bhaluka	87703	42897	4081	7690	1626	1074	3813	4471	8284	65652	74.8572
Muktagacha	91502	44470	4932	10738	2659	1406	3562	3574	7136	71341	77.9666
Gafargaon	84201	37208	5607	8145	3757	498	1718	6205	7923	63138	74.9849
Phulpur	120143	57574	5073	9778	3240	3607	3583	6601	10184	89456	74.4579
Gouripur	65709	30859	2283	7471	1046	1101	1193	4830	6023	48783	74.2410
Ishwarganj	77472	39656	2559	7451	1281	1275	2234	3849	6083	58305	75.2594
Nandail	81230	44903	1828	9651	1459	810	1747	2058	3805	62456	76.8878
Haluaghat	65327	32596	2053	8299	676	1269	2057	3560	5617	50510	77.3187
Dhubaura	39946	17203	2235	6642	756	397	1625	1840	3465	30698	76.8487

 
