   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	51324	20666	3143	9131	2336	2158	927	4561	5488	42922	83.6295
Sherpur	80172	37817	5260	10450	2106	1174	2507	5004	7511	64318	80.2250
Shibganj	88772	41821	4255	12311	1745	1478	4190	5500	9690	71300	80.3181
Dhunot	65160	26311	2941	15063	1726	696	2242	3548	5790	52527	80.6123
Dupchanchia	43154	20086	1658	5054	1265	831	3004	3241	6245	35139	81.4270
Nandigram	44092	25226	1330	3136	597	375	2339	2752	5091	35755	81.0918
Adamdighi	44365	21358	2497	3896	1194	831	1458	4886	6344	36120	81.4155
Bogra Sadar	90226	36772	8924	10961	2964	5123	2076	5714	7790	72534	80.3915
Kahaloo	53601	25581	3403	4582	1154	1966	3541	3031	6572	43258	80.7037
Gabtali	72212	28776	3844	17175	1575	2476	1219	3993	5212	59058	81.7842
Sonatola	39354	17817	2405	5616	1570	711	513	2371	2884	31003	78.7798
Shajahanpur	74226	32972	7851	8738	2339	1663	1844	3844	5688	59251	79.8251

 
