   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31221	10146	3265	3489	1700	2504	988	1618	2606	23710	75.9425
Rangunia	73729	28398	4309	8055	3535	3712	738	5552	6290	54299	73.6467
Doublemooring	44819	16095	7294	5619	1349	1480	841	1711	2552	34389	76.7286
Fatichhari	105011	36823	7013	13830	3051	6775	637	6575	7212	74704	71.1392
Hathazari	73290	30649	7832	5332	2570	3425	1052	4774	5826	55634	75.9094
Sitakunda	74009	28059	6287	9377	3065	3774	524	4017	4541	55103	74.4545
Mirsharai	84660	30146	5233	14337	4781	4393	157	5492	5649	64539	76.2332
Rawzan	63057	23770	4108	7228	4677	3649	1404	5077	6481	49913	79.1554
Sandwip	59042	23960	2686	11131	2730	1860	352	1003	1355	43722	74.0524
Boalkhali	45605	18310	2903	3616	2669	2892	705	3541	4246	34636	75.9478
Chandlaish	43997	16400	3137	3054	2365	2317	494	4192	4686	31959	72.6390
Banshkhali	78671	33961	5034	11345	2034	4341	1165	4315	5480	62195	79.0571
Satkania	68391	28924	4404	8444	1825	3360	651	3899	4550	51507	75.3125
Anwara	47206	20322	2749	4395	1996	2246	583	3138	3721	35429	75.0519
Patiya	97566	37166	6684	9103	3938	5717	1115	6393	7508	70116	71.8652
Lohagora	49038	18469	2530	7180	1576	1969	455	3318	3773	35497	72.3867

 
