   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	136861	57589	8227	17839	4262	8825	6059	7335	13394	110136	80.4729
Trisal	89065	43429	3704	11030	2135	3342	3077	2921	5998	69638	78.1878
Fulbaria	85297	41816	3958	7852	2684	3143	4827	3473	8300	67753	79.4319
Bhaluka	89353	43704	4965	9490	2372	2963	4253	4909	9162	72656	81.3134
Muktagacha	92926	44269	3919	11177	2517	3479	4197	3664	7861	73222	78.7960
Gafargaon	86228	37859	5953	9053	3508	1937	2003	6552	8555	66865	77.5444
Phulpur	123640	57181	5020	11273	3755	6584	4372	6981	11353	95166	76.9702
Gouripur	63827	29877	2112	7967	1091	1880	1304	4762	6066	48993	76.7591
Ishwarganj	79665	40986	2177	7956	1009	2468	2563	4213	6776	61372	77.0376
Nandail	84270	45492	1954	10023	1785	2829	1933	2185	4118	66201	78.5582
Haluaghat	67704	32231	2321	8169	692	3419	2240	3759	5999	52831	78.0323
Dhubaura	41025	17213	2268	7068	827	1105	1753	2001	3754	32235	78.5740

 
