   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	66731	22425	5318	13801	2630	2016	3127	7062	10189	56379	84.4870
Jessore Sadar	144396	47002	11287	29642	5364	5537	6104	11535	17639	116471	80.6608
Sarsa	76777	26585	5048	17305	1785	1780	2437	4892	7329	59832	77.9296
Keshobpur	57291	20446	2922	13145	1331	1845	2932	4697	7629	47318	82.5924
Bagherpara	44555	17867	3036	6290	1893	2506	1459	3932	5391	36983	83.0053
Monirampur	93199	29681	4312	27318	2423	2558	6653	7310	13963	80255	86.1114
Abhaynagar	56158	17829	4288	13240	1775	1336	2596	6196	8792	47260	84.1554
Chowgachha	53819	17828	3860	9951	1615	1807	1961	5825	7786	42847	79.6131

 
