   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	59312	24063	2068	12516	671	896	1051	2870	3921	44135	74.4116
Roumari	40938	17110	2526	7981	1671	434	1105	1352	2457	32179	78.6042
Kurigram Sadar	65807	31066	2285	12612	566	464	1823	3629	5452	52445	79.6952
Ulipur	96147	51040	1792	15252	1433	803	1545	2239	3784	74104	77.0736
Nageswari	86974	43877	1674	12210	1701	627	2642	4071	6713	66802	76.8069
Chilmari	33545	14859	1182	5983	667	403	549	1499	2048	25142	74.9501
Fulbari	35045	15535	826	5761	586	500	1589	3529	5118	28326	80.8275
Char Rajibpur	18494	6037	2086	5527	465	267	566	334	900	15282	82.6322
Rajarhat	43800	18675	1870	8197	531	450	1207	2481	3688	33411	76.2808

 
