   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31161	10109	3268	3413	1674	2484	976	1618	2594	23542	75.5496
Rangunia	73216	28054	4187	7980	3349	3484	712	5539	6251	53305	72.8051
Doublemooring	44557	15981	7177	5586	1308	1418	777	1702	2479	33949	76.1923
Fatichhari	104117	36219	7001	13677	2968	6561	597	6483	7080	73506	70.5994
Hathazari	73011	30562	7747	5239	2516	3323	914	4705	5619	55006	75.3393
Sitakunda	72853	27296	6026	9043	2922	3521	388	4003	4391	53199	73.0224
Mirsharai	83967	29831	5297	14278	4537	4149	142	5397	5539	63631	75.7810
Rawzan	62734	23950	4172	7139	4434	3310	1301	5062	6363	49368	78.6942
Sandwip	58642	23597	2569	10976	2599	1598	340	963	1303	42642	72.7158
Boalkhali	45287	18049	2853	3560	2602	2850	686	3431	4117	34031	75.1452
Chandlaish	43734	16630	3167	3152	2317	2066	501	4224	4725	32057	73.2999
Banshkhali	78307	33312	4878	11097	1959	4072	1096	4197	5293	60611	77.4018
Satkania	68141	28769	4422	8479	1809	3079	637	3848	4485	51043	74.9079
Anwara	46878	20093	2672	4389	1933	2077	578	3103	3681	34845	74.3312
Patiya	96659	36827	6568	9195	3776	5473	1054	6279	7333	69172	71.5629
Lohagora	48791	18337	2457	7169	1531	1841	430	3276	3706	35041	71.8186

 
