   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	26482	10070	2906	2898	1098	903	355	1450	1805	19680	74.3146
Rangunia	66407	25555	2588	8017	2577	1428	370	6772	7142	47307	71.2380
Doublemooring	40092	14373	4851	3633	1198	1040	581	1800	2381	27476	68.5324
Fatichhari	93680	31007	4591	11428	3510	799	204	6395	6599	57934	61.8424
Hathazari	66835	26365	5400	3756	2473	565	137	3932	4069	42628	63.7810
Sitakunda	59590	23910	3182	7329	2253	1326	153	4066	4219	42219	70.8491
Mirsharai	71138	23990	3157	10257	3579	1021	51	5258	5309	47313	66.5088
Rawzan	61285	21430	3412	5825	3226	781	86	4635	4721	39395	64.2816
Sandwip	46590	18338	2321	8632	1698	324	21	873	894	32207	69.1286
Boalkhali	40376	16721	1628	3350	2539	861	160	3488	3648	28747	71.1982
Chandlaish	38448	14148	1941	3880	2309	491	131	4144	4275	27044	70.3392
Banshkhali	70174	27678	3202	7252	1890	902	530	3872	4402	45326	64.5909
Satkania	63253	22245	2758	7000	2559	913	257	3870	4127	39602	62.6089
Anwara	46169	16909	2010	4322	2264	571	326	3212	3538	29614	64.1426
Patiya	88691	35539	4074	7986	3764	1753	301	7672	7973	61089	68.8785
Lohagora	48313	17977	2228	7868	1738	245	66	2990	3056	33112	68.5364

 
