   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	61400	25767	3077	7096	981	2390	527	9508	10035	49346	80.3681
Mohadebpur	68687	30513	2573	5812	954	1383	2200	9460	11660	52895	77.0087
Manda	91207	42585	2071	9137	2516	2208	1830	11976	13806	72323	79.2954
Badalgachhi	47965	17042	2279	7717	915	938	1198	7429	8627	37518	78.2195
Rani Nagar	41391	17496	2201	3762	457	1090	1428	4073	5501	30507	73.7044
Patnitola	53926	25647	2741	3069	724	1370	2626	5599	8225	41776	77.4691
Atrai	46580	20048	3647	3290	1335	866	1973	5420	7393	36579	78.5294
Dhamoirhat	43411	19745	1738	4663	779	633	2256	3865	6121	33679	77.5817
Niamatpur	57301	27761	3275	4213	1149	1741	1992	7051	9043	47182	82.3406
Porsa	29494	13613	1564	2549	1078	788	1789	2553	4342	23934	81.1487
Sapahar	37222	18172	1845	3418	156	786	2389	2008	4397	28774	77.3037

 
