   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	61999	20437	710	12121	859	2075	5174	4433	9607	45809	73.8867
Pirganj	88256	40127	3056	13917	3439	1334	4205	4061	8266	70139	79.4722
Pirgachha	72519	30611	2302	15607	2150	1363	2644	4470	7114	59147	81.5607
Badarganj	63124	23097	1665	6252	719	1159	8957	6214	15171	48063	76.1406
Mithapukur	116029	51249	4551	19511	2228	2545	3917	5354	9271	89355	77.0109
Kaunia	47685	17361	1470	11478	666	1144	2610	2465	5075	37194	77.9994
Rangpur Sadar	130677	50601	8368	27698	1473	3159	4038	6604	10642	101941	78.0099
Taraganj	31146	11723	761	3742	550	1112	3249	2884	6133	24021	77.1239

 
